order_id,order_date,customer_id,product_id,product_category,product_price,quantity,order_value,discount_percentage,discount_amount,customer_city,warehouse_city,distance_km,is_remote_area,shipping_mode,expected_delivery_days,actual_delivery_days,delivery_delay,is_returned,return_reason,total_orders,past_return_rate,avg_order_value,review_rating,review_text,review_date,base_return_tendency,home_city,defect_rate
3563,2024-10-16,1,P019,Electronics,3714,2,7428,5,371.4,Kolkata,Mumbai,1685,1,Express,4,4,0,0,NO_RETURN,10,0.1111,1283.56,,,,0.10281232868411848,Kolkata,0.0237
3564,2024-03-15,170,P070,Electronics,7135,2,14270,15,2140.5,Hyderabad,Bangalore,485,0,Express,3,3,0,1,QUALITY_DEFECT,4,0.3333,1706.0,1.0,Terrible device! Doesn't work at all. Complete waste of money. Avoid!,2024-03-30,0.4,Hyderabad,0.0653
3565,2024-09-28,111,P054,Electronics,2037,1,2037,30,611.1,Chennai,Delhi,1999,1,Standard,7,8,1,0,NO_RETURN,6,0.2,2999.2,4.0,"Good device overall. Works well but battery could be better. Still, good value for money.",2024-10-03,0.05744679864554748,Chennai,0.0594
3566,2024-04-03,94,P071,Clothing,663,1,663,20,132.6,Chennai,Bangalore,318,0,Standard,7,7,0,0,NO_RETURN,3,0.0,1638.5,5.0,Beautiful garment! True to size and great fabric. Fast delivery and excellent packaging.,2024-04-09,0.03,Chennai,0.016
3567,2024-10-04,118,P031,Clothing,484,2,968,0,0.0,Kolkata,Kolkata,110,0,Standard,7,7,0,0,NO_RETURN,10,0.3333,1231.56,4.0,"Good garment, fits well but material could be softer. Overall satisfied with the purchase.",2024-10-09,0.06292229576961633,Kolkata,0.0332
3568,2024-10-25,83,P023,Clothing,1485,2,2970,5,148.5,Ahmedabad,Delhi,715,0,Standard,4,4,0,1,QUALITY_DEFECT,13,0.0,1589.42,2.0,Subpar garment. Sizing wrong and poor stitching. Delivery was okay.,2024-11-10,0.061100233134840136,Ahmedabad,0.1422
3569,2024-07-03,15,P011,Beauty,901,3,2703,0,0.0,Chennai,Delhi,1607,1,Standard,4,6,2,0,NO_RETURN,5,0.25,2108.0,5.0,Perfect product for my needs. Gentle on skin and effective. Fast delivery and great packaging.,2024-07-09,0.2724184789440846,Chennai,0.0647
3570,2024-10-27,11,P074,Electronics,1596,1,1596,10,159.6,Pune,Bangalore,711,0,Standard,4,8,4,0,NO_RETURN,10,0.3333,2278.56,2.0,This device failed me. Malfunctions and poor build. Regret the purchase.,2024-11-10,0.06144337516384216,Pune,0.009
3571,2024-09-24,298,P041,Electronics,1284,2,2568,20,513.6,Hyderabad,Mumbai,596,0,Standard,5,5,0,0,NO_RETURN,11,0.3,1915.6,5.0,Amazing device! The battery life is incredible and it performs flawlessly. Highly recommend for anyone looking for quality.,2024-10-08,0.12148670598216775,Hyderabad,0.0525
3572,2024-04-23,246,P011,Beauty,863,1,863,0,0.0,Ahmedabad,Bangalore,1170,0,Standard,6,6,0,0,NO_RETURN,2,0.0,1846.0,,,,0.11044119370376451,Ahmedabad,0.0647
3573,2024-10-15,238,P028,Electronics,1167,1,1167,40,466.8,Delhi,Delhi,81,0,Standard,4,4,0,1,NO_LONGER_NEEDED,14,0.6154,1431.46,2.0,Bad device. Quality issues and arrived late. Very disappointed.,2024-10-28,0.4,Delhi,0.022
3574,2024-07-04,231,P050,Beauty,865,1,865,25,216.25,Kolkata,Kolkata,95,0,Express,2,2,0,0,NO_RETURN,9,0.125,2521.12,,,,0.05887486791946998,Kolkata,0.0492
3575,2024-10-23,284,P032,Beauty,267,2,534,15,80.1,Kolkata,Kolkata,84,0,Standard,5,5,0,0,NO_RETURN,14,0.6923,2217.38,,,,0.1772436438198534,Kolkata,0.0325
3576,2024-03-21,48,P065,Beauty,387,2,774,15,116.1,Ahmedabad,Delhi,679,0,Express,2,2,0,0,NO_RETURN,5,0.0,4999.0,,,,0.06498476776201823,Ahmedabad,0.005
3577,2024-11-02,295,P028,Electronics,1162,2,2324,15,348.6,Chennai,Mumbai,1033,0,Standard,6,7,1,0,NO_RETURN,13,0.25,1790.67,,,,0.1800317244666961,Chennai,0.022
3578,2024-08-01,59,P077,Beauty,292,1,292,10,29.2,Delhi,Delhi,126,0,Standard,6,6,0,0,NO_RETURN,9,0.375,2575.25,3.0,Average product. Works mildly but not impressive. Scent is okay.,2024-08-15,0.03,Delhi,0.0238
3579,2024-07-07,138,P028,Electronics,1223,1,1223,10,122.3,Kolkata,Kolkata,28,0,Standard,5,5,0,0,NO_RETURN,6,0.4,2259.8,3.0,This device does the job. Minor defects and average performance. Not impressed.,2024-07-09,0.4,Kolkata,0.022
3580,2024-09-26,34,P050,Beauty,861,2,1722,10,172.2,Mumbai,Delhi,1161,0,Express,3,4,1,0,NO_RETURN,10,0.4444,2157.22,,,,0.3250239836735762,Mumbai,0.0492
3581,2024-10-26,100,P037,Home,2289,1,2289,5,114.45,Kolkata,Delhi,1489,1,Standard,4,6,2,0,NO_RETURN,20,0.3684,1566.74,,,,0.07466108917788293,Kolkata,0.0476
3582,2024-09-24,245,P052,Electronics,1605,1,1605,15,240.75,Ahmedabad,Delhi,695,0,Express,2,3,1,0,NO_RETURN,5,0.5,1930.75,,,,0.3964445970439674,Ahmedabad,0.0356
3583,2024-07-18,16,P078,Clothing,918,2,1836,25,459.0,Chennai,Delhi,1697,1,Standard,5,9,4,1,QUALITY_DEFECT,7,0.5,2521.17,,,,0.28542716430465825,Chennai,0.0558
3584,2024-08-03,129,P019,Electronics,3768,2,7536,10,753.6,Kolkata,Mumbai,1868,1,Standard,5,5,0,0,NO_RETURN,4,0.3333,3207.67,4.0,Nice device! Functions properly and arrived on time. Minor complaints but overall satisfied.,2024-08-06,0.3310676358261206,Kolkata,0.0237
3585,2024-11-09,143,P032,Beauty,277,1,277,5,13.85,Ahmedabad,Hyderabad,998,0,Express,3,3,0,0,NO_RETURN,16,0.4,1478.47,4.0,This product is alright. Good quality ingredients but not amazing. Worth trying.,2024-11-23,0.21715759865819678,Ahmedabad,0.0325
3586,2024-05-14,238,P031,Clothing,500,1,500,0,0.0,Delhi,Kolkata,1183,0,Standard,7,7,0,0,NO_RETURN,5,0.75,1477.5,5.0,Perfect fit and amazing quality. The garment is worth the price. Fast shipping too!,2024-05-22,0.4,Delhi,0.0332
3587,2024-02-14,90,P022,Home,1145,2,2290,25,572.5,Delhi,Kolkata,1353,1,Express,3,6,3,1,DELIVERY_DELAY,3,1.0,1546.5,,,,0.30350644902946633,Delhi,0.0155
3588,2024-10-26,297,P039,Clothing,900,3,2700,0,0.0,Mumbai,Hyderabad,615,0,Express,2,2,0,0,NO_RETURN,7,0.6667,1790.67,5.0,Perfect fit and amazing quality. The garment is worth the price. Fast shipping too!,2024-11-05,0.24974004714497106,Mumbai,0.0554
3589,2024-09-16,11,P059,Beauty,629,1,629,15,94.35,Pune,Hyderabad,563,0,Standard,6,6,0,0,NO_RETURN,9,0.375,2484.75,4.0,Nice product! Effective and arrived quickly. Minor issues with texture.,2024-09-26,0.06144337516384216,Pune,0.017
3590,2024-01-07,67,P047,Beauty,544,1,544,25,136.0,Hyderabad,Hyderabad,66,0,Express,2,2,0,0,NO_RETURN,2,0.0,1802.0,,,,0.18373102745605766,Hyderabad,0.0572
3591,2024-10-30,141,P015,Home,1701,1,1701,5,85.05,Ahmedabad,Delhi,798,0,Standard,4,4,0,1,WRONG_ITEM,13,0.3333,1771.83,1.0,This item is junk. Poor materials and falls apart. Horrible.,2024-11-16,0.30412001909731096,Ahmedabad,0.0165
3592,2024-08-28,293,P037,Home,2226,1,2226,0,0.0,Mumbai,Bangalore,741,0,Express,3,4,1,0,NO_RETURN,10,0.4444,2161.33,4.0,This item works well. Good quality but not exceptional. Would buy again.,2024-08-31,0.06829666128302461,Mumbai,0.0476
3593,2024-09-17,56,P078,Clothing,852,1,852,15,127.8,Delhi,Bangalore,1533,1,Standard,4,4,0,0,NO_RETURN,9,0.375,1517.25,,,,0.18273056725480882,Delhi,0.0558
3594,2024-06-04,48,P018,Home,562,1,562,25,140.5,Ahmedabad,Mumbai,381,0,Standard,7,7,0,1,NO_LONGER_NEEDED,12,0.1818,2748.55,3.0,This item does the job. Average quality and arrived on time. Not exceptional.,2024-06-19,0.06498476776201823,Ahmedabad,0.0596
3595,2024-07-15,253,P051,Home,842,2,1684,0,0.0,Chennai,Kolkata,1166,0,Standard,6,9,3,0,NO_RETURN,10,0.2222,2313.0,4.0,This item works well. Good quality but not exceptional. Would buy again.,2024-07-19,0.17390954221337218,Chennai,0.0155
3596,2024-10-21,97,P020,Electronics,4888,1,4888,15,733.2,Ahmedabad,Kolkata,1664,1,Express,3,3,0,1,QUALITY_DEFECT,9,0.375,1739.88,3.0,Mediocre device. Functions but not as expected. Packaging was poor.,2024-11-04,0.10562057557554762,Ahmedabad,0.0149
3597,2024-12-21,255,P012,Electronics,2259,2,4518,10,451.8,Chennai,Delhi,1526,1,Express,2,5,3,1,WRONG_ITEM,15,0.5,1802.0,,,,0.278954007382881,Chennai,0.0071
3598,2024-03-25,15,P016,Home,784,3,2352,15,352.8,Chennai,Bangalore,312,0,Express,4,4,0,0,NO_RETURN,3,0.5,1954.0,,,,0.2724184789440846,Chennai,0.005
3599,2024-10-17,176,P080,Home,1093,1,1093,30,327.9,Chennai,Mumbai,1123,0,Standard,4,4,0,0,NO_RETURN,13,0.3333,1946.75,5.0,"Love this item! Well-made, functional, and arrived in perfect condition. Great value.",2024-10-26,0.10580196696487074,Chennai,0.0194
3600,2024-07-05,114,P039,Clothing,891,1,891,10,89.1,Bangalore,Kolkata,1451,1,Express,4,8,4,1,QUALITY_DEFECT,7,0.3333,3483.33,2.0,Subpar garment. Sizing wrong and poor stitching. Delivery was okay.,2024-07-10,0.3855287173014694,Bangalore,0.0554
3601,2024-10-06,202,P051,Home,814,3,2442,0,0.0,Chennai,Mumbai,918,0,Standard,7,7,0,1,NOT_AS_DESCRIBED,19,0.2222,2502.0,1.0,Awful quality. Malfunctions immediately. Terrible packaging and delivery.,2024-10-09,0.1519112136804379,Chennai,0.0155
3602,2024-02-28,290,P052,Electronics,1566,2,3132,0,0.0,Bangalore,Kolkata,1747,1,Express,2,2,0,1,NOT_AS_DESCRIBED,6,0.2,1877.6,1.0,Complete disappointment. device doesn't function. Regret everything.,2024-03-17,0.3227230138449082,Bangalore,0.0356
3603,2024-07-23,101,P030,Beauty,731,1,731,0,0.0,Hyderabad,Hyderabad,111,0,Standard,7,7,0,0,NO_RETURN,9,0.375,2032.88,,,,0.07149705631952331,Hyderabad,0.0316
3604,2024-10-21,87,P027,Electronics,892,1,892,0,0.0,Kolkata,Hyderabad,1009,0,Standard,5,5,0,0,NO_RETURN,13,0.3333,1729.08,,,,0.22091635720041336,Kolkata,0.0132
3605,2024-05-23,147,P053,Clothing,960,1,960,10,96.0,Kolkata,Kolkata,87,0,Express,2,2,0,0,NO_RETURN,5,0.0,2685.5,,,,0.03,Kolkata,0.0519
3606,2024-02-29,220,P016,Home,772,1,772,40,308.8,Delhi,Mumbai,1243,1,Express,4,4,0,1,DELIVERY_DELAY,2,0.0,2588.0,3.0,This item does the job. Average quality and arrived on time. Not exceptional.,2024-03-04,0.4,Delhi,0.005
3607,2024-11-17,36,P003,Clothing,1506,1,1506,15,225.9,Kolkata,Bangalore,1509,1,Express,3,3,0,0,NO_RETURN,18,0.0588,1939.94,5.0,Fits perfectly and the material is high quality. Comfortable to wear all day. Highly recommend!,2024-11-25,0.11053867344207717,Kolkata,0.0232
3608,2024-02-15,130,P007,Electronics,5400,1,5400,5,270.0,Delhi,Bangalore,1940,1,Express,3,3,0,0,NO_RETURN,2,1.0,1448.0,5.0,Outstanding device. Features are top-notch and it's very user-friendly. Will buy again.,2024-02-17,0.16922411104737536,Delhi,0.005
3609,2024-06-28,15,P037,Home,2172,1,2172,0,0.0,Chennai,Bangalore,256,0,Express,2,2,0,0,NO_RETURN,4,0.3333,2086.67,,,,0.2724184789440846,Chennai,0.0476
3610,2024-05-18,10,P022,Home,1076,1,1076,0,0.0,Bangalore,Kolkata,1561,1,Standard,4,5,1,0,NO_RETURN,10,0.3333,2891.56,3.0,So-so item. Serves purpose but instructions unclear. Mixed feelings.,2024-05-25,0.04381125957792762,Bangalore,0.0155
3611,2024-10-30,87,P032,Beauty,269,1,269,10,26.9,Kolkata,Kolkata,23,0,Standard,4,4,0,0,NO_RETURN,15,0.3571,1939.14,5.0,Perfect product for my needs. Gentle on skin and effective. Fast delivery and great packaging.,2024-11-15,0.22091635720041336,Kolkata,0.0325
3612,2024-04-30,85,P002,Clothing,1229,2,2458,0,0.0,Kolkata,Hyderabad,1202,1,Standard,4,4,0,1,SIZE_FIT_ISSUE,5,0.0,3018.75,3.0,This garment is alright. Good price but quality is average. Not sure I'd buy again.,2024-05-13,0.18992453243663485,Kolkata,0.0089
3613,2024-09-23,49,P075,Home,1203,1,1203,0,0.0,Hyderabad,Kolkata,1027,0,Standard,7,7,0,0,NO_RETURN,15,0.2857,2825.71,4.0,"Reliable item. Good construction, though packaging could be better. Recommend.",2024-10-04,0.18841806299655586,Hyderabad,0.0073
3614,2024-05-28,120,P022,Home,1110,1,1110,0,0.0,Hyderabad,Mumbai,692,0,Standard,5,5,0,0,NO_RETURN,5,0.5,2452.0,5.0,Excellent item! Sturdy construction and looks great in my home. Very satisfied with the purchase.,2024-06-14,0.15884906971267054,Hyderabad,0.0155
3615,2024-07-18,229,P001,Electronics,1537,2,3074,10,307.4,Bangalore,Mumbai,931,0,Express,2,2,0,0,NO_RETURN,5,0.25,3996.5,5.0,Perfect purchase! The device works exactly as advertised. Great value and fast shipping.,2024-08-02,0.30974722760549206,Bangalore,0.005
3616,2024-06-18,231,P058,Electronics,996,1,996,20,199.2,Kolkata,Kolkata,124,0,Standard,7,7,0,0,NO_RETURN,8,0.1429,2739.0,4.0,"Good device overall. Works well but battery could be better. Still, good value for money.",2024-07-06,0.05887486791946998,Kolkata,0.005
3617,2024-08-09,71,P056,Electronics,1490,2,2980,20,596.0,Bangalore,Kolkata,1330,1,Standard,4,5,1,1,DELIVERY_DELAY,9,0.5,2983.38,4.0,Solid device. Performs as expected with minor issues. Fast delivery and decent quality.,2024-08-15,0.1435703894910385,Bangalore,0.0209
3618,2024-10-30,202,P042,Home,1308,2,2616,15,392.4,Chennai,Kolkata,1175,0,Standard,6,6,0,0,NO_RETURN,21,0.25,2491.6,,,,0.1519112136804379,Chennai,0.037
3619,2024-07-31,144,P001,Electronics,1677,1,1677,5,83.85,Mumbai,Delhi,1265,1,Standard,7,7,0,0,NO_RETURN,8,0.5714,2356.0,,,,0.2536834540020848,Mumbai,0.005
3620,2024-09-29,253,P025,Home,455,1,455,0,0.0,Chennai,Mumbai,895,0,Express,2,2,0,0,NO_RETURN,12,0.1818,2073.55,4.0,"Reliable item. Good construction, though packaging could be better. Recommend.",2024-10-17,0.17390954221337218,Chennai,0.005
3621,2024-08-04,267,P021,Home,1367,1,1367,20,273.4,Delhi,Delhi,70,0,Standard,7,7,0,0,NO_RETURN,9,0.5,2694.5,,,,0.06619571642905904,Delhi,0.005
3622,2024-10-22,59,P035,Electronics,1024,2,2048,20,409.6,Delhi,Delhi,51,0,Express,4,4,0,0,NO_RETURN,17,0.375,2150.56,,,,0.03,Delhi,0.023
3623,2024-06-01,151,P012,Electronics,2181,1,2181,0,0.0,Chennai,Mumbai,1073,0,Standard,7,7,0,1,NO_LONGER_NEEDED,8,0.5714,1418.14,,,,0.24878121863431027,Chennai,0.0071
3624,2024-08-10,205,P017,Home,3782,1,3782,0,0.0,Bangalore,Bangalore,136,0,Express,4,6,2,1,NOT_AS_DESCRIBED,11,0.5,1196.7,2.0,Disappointing quality. Cheap materials and poor finish. Delivery was slow.,2024-08-16,0.2682369895088324,Bangalore,0.0055
3625,2024-12-17,107,P056,Electronics,1524,2,3048,15,457.2,Chennai,Hyderabad,577,0,Express,3,3,0,1,NOT_AS_DESCRIBED,18,0.3529,1888.35,,,,0.1281229506557087,Chennai,0.0209
3626,2024-12-30,265,P054,Electronics,1968,2,3936,20,787.2,Kolkata,Delhi,1133,0,Express,2,3,1,1,NOT_AS_DESCRIBED,21,0.35,2020.7,,,,0.08932798731592394,Kolkata,0.0594
3627,2024-02-11,19,P064,Electronics,1760,1,1760,15,264.0,Kolkata,Hyderabad,1105,0,Standard,4,4,0,1,NO_LONGER_NEEDED,3,0.0,5060.5,1.0,This device is junk. Malfunctions constantly. Horrible experience.,2024-02-24,0.2868561247116964,Kolkata,0.0356
3628,2024-09-22,124,P019,Electronics,3657,2,7314,5,365.7,Delhi,Bangalore,1509,1,Express,3,6,3,0,NO_RETURN,10,0.4444,1586.22,,,,0.117625243752845,Delhi,0.0237
3629,2024-05-17,71,P024,Electronics,3614,1,3614,20,722.8,Bangalore,Mumbai,773,0,Express,4,4,0,0,NO_RETURN,5,0.5,2302.75,5.0,Love this device! Superior quality and arrived well-packaged. Five stars all the way.,2024-05-28,0.1435703894910385,Bangalore,0.005
3630,2024-01-07,258,P022,Home,1134,2,2268,0,0.0,Chennai,Hyderabad,487,0,Express,3,3,0,0,NO_RETURN,1,0.0,2268.0,3.0,Average item. Functional but poor quality materials. Assembly was difficult.,2024-01-17,0.3211007359366233,Chennai,0.0155
3631,2024-05-27,169,P029,Electronics,1192,2,2384,30,715.2,Mumbai,Bangalore,961,0,Standard,6,6,0,0,NO_RETURN,8,0.4286,1897.14,,,,0.08445044685590826,Mumbai,0.0233
3632,2024-01-14,90,P064,Electronics,1742,1,1742,15,261.3,Delhi,Mumbai,1171,0,Standard,6,8,2,1,QUALITY_DEFECT,1,0.0,1742.0,1.0,Awful device. Dead on arrival and terrible packaging. Never again.,2024-02-02,0.30350644902946633,Delhi,0.0356
3633,2024-11-15,143,P046,Home,467,1,467,0,0.0,Ahmedabad,Bangalore,1229,1,Express,2,2,0,0,NO_RETURN,17,0.375,1403.38,,,,0.21715759865819678,Ahmedabad,0.0218
3634,2024-08-10,96,P024,Electronics,3415,1,3415,10,341.5,Chennai,Kolkata,1222,1,Express,4,4,0,1,DELIVERY_DELAY,8,0.4286,1958.86,1.0,Great job making a device that works perfectly as a paperweight! Because it certainly doesn't do anything else.,2024-08-24,0.11366720880108917,Chennai,0.005
3635,2024-04-26,76,P070,Electronics,6975,1,6975,0,0.0,Hyderabad,Mumbai,583,0,Express,3,3,0,0,NO_RETURN,8,0.5714,1065.71,4.0,"Reliable device. Good performance, though not exceptional. Worth the price.",2024-05-06,0.25309638386513106,Hyderabad,0.0653
3636,2024-08-22,29,P012,Electronics,2261,2,4522,0,0.0,Chennai,Bangalore,288,0,Standard,6,6,0,0,NO_RETURN,13,0.1667,4170.58,3.0,This device does the job. Minor defects and average performance. Not impressed.,2024-09-06,0.15467566938464772,Chennai,0.0071
3637,2024-07-29,142,P047,Beauty,554,2,1108,10,110.8,Delhi,Mumbai,1235,1,Standard,5,9,4,1,WRONG_ITEM,10,0.3333,2940.56,1.0,Smells like industrial cleaner and works just as poorly. Incredible formulation on this product!,2024-08-04,0.19317711970363094,Delhi,0.0572
3638,2024-05-27,243,P067,Home,1060,1,1060,10,106.0,Ahmedabad,Kolkata,1765,1,Standard,4,7,3,1,SIZE_FIT_ISSUE,5,0.25,1863.75,,,,0.13880419742176597,Ahmedabad,0.15
3639,2024-10-30,22,P042,Home,1318,1,1318,0,0.0,Kolkata,Mumbai,1498,1,Standard,6,7,1,0,NO_RETURN,8,0.1429,1540.43,5.0,Excellent item! Sturdy construction and looks great in my home. Very satisfied with the purchase.,2024-11-08,0.17393723077577292,Kolkata,0.037
3640,2024-07-22,190,P056,Electronics,1461,1,1461,25,365.25,Hyderabad,Kolkata,1285,1,Express,3,3,0,0,NO_RETURN,7,0.0,1477.17,,,,0.0688260758580526,Hyderabad,0.0209
3641,2024-11-25,239,P063,Electronics,1217,3,3651,0,0.0,Bangalore,Delhi,1655,1,Standard,5,5,0,0,NO_RETURN,13,0.25,1517.33,5.0,Amazing device! The battery life is incredible and it performs flawlessly. Highly recommend for anyone looking for quality.,2024-12-11,0.03,Bangalore,0.15
3642,2024-09-12,211,P022,Home,1066,1,1066,5,53.3,Chennai,Kolkata,1557,1,Standard,7,7,0,0,NO_RETURN,10,0.2222,2658.89,4.0,This item works well. Good quality but not exceptional. Would buy again.,2024-09-30,0.03454361856672944,Chennai,0.0155
3643,2024-04-02,285,P061,Clothing,1059,2,2118,10,211.8,Kolkata,Bangalore,1520,1,Standard,4,7,3,0,NO_RETURN,4,0.3333,2878.33,3.0,This garment is alright. Good price but quality is average. Not sure I'd buy again.,2024-04-14,0.06456948021396298,Kolkata,0.0073
3644,2024-11-22,112,P031,Clothing,496,2,992,20,198.4,Pune,Bangalore,820,0,Express,2,2,0,0,NO_RETURN,12,0.1818,2954.73,,,,0.06762580634620716,Pune,0.0332
3645,2024-08-19,104,P052,Electronics,1518,2,3036,0,0.0,Chennai,Mumbai,958,0,Standard,7,7,0,0,NO_RETURN,11,0.3,1803.4,,,,0.11579848284885043,Chennai,0.0356
3646,2024-05-16,103,P042,Home,1356,2,2712,20,542.4,Chennai,Mumbai,980,0,Standard,5,5,0,0,NO_RETURN,6,0.0,2092.6,,,,0.4,Chennai,0.037
3647,2024-08-24,81,P031,Clothing,478,2,956,20,191.2,Ahmedabad,Kolkata,1524,1,Express,2,2,0,0,NO_RETURN,10,0.3333,2362.78,3.0,This garment is alright. Good price but quality is average. Not sure I'd buy again.,2024-08-27,0.14763898977637557,Ahmedabad,0.0332
3648,2024-09-16,61,P060,Clothing,881,1,881,30,264.3,Kolkata,Bangalore,1453,1,Standard,5,5,0,0,NO_RETURN,14,0.1538,2493.23,5.0,Fits perfectly and the material is high quality. Comfortable to wear all day. Highly recommend!,2024-09-27,0.08822745631055909,Kolkata,0.0212
3649,2024-04-05,27,P039,Clothing,932,3,2796,30,838.8,Kolkata,Mumbai,1754,1,Standard,5,7,2,1,SIZE_FIT_ISSUE,5,0.25,2383.0,2.0,Subpar garment. Sizing wrong and poor stitching. Delivery was okay.,2024-04-09,0.13403781451838032,Kolkata,0.0554
3650,2024-05-03,80,P063,Electronics,1192,1,1192,20,238.4,Mumbai,Hyderabad,702,0,Express,3,3,0,0,NO_RETURN,3,0.0,753.5,,,,0.17017780409348296,Mumbai,0.15
3651,2024-02-24,258,P020,Electronics,4656,1,4656,0,0.0,Chennai,Mumbai,890,0,Standard,6,11,5,0,NO_RETURN,6,0.6,1322.2,3.0,Average device. Works but has some issues with performance. Delivery was fast though.,2024-03-07,0.3211007359366233,Chennai,0.0149
3652,2024-07-29,189,P028,Electronics,1197,1,1197,0,0.0,Hyderabad,Hyderabad,112,0,Express,2,2,0,1,NO_LONGER_NEEDED,5,0.0,1786.75,3.0,This device does the job. Minor defects and average performance. Not impressed.,2024-08-01,0.12235852140449596,Hyderabad,0.022
3653,2024-03-29,123,P054,Electronics,2015,1,2015,15,302.25,Hyderabad,Bangalore,538,0,Standard,7,7,0,0,NO_RETURN,3,0.5,1015.5,4.0,This device is decent. Good features but packaging was average. Would recommend with reservations.,2024-04-12,0.08903344212813782,Hyderabad,0.0594
3654,2024-11-25,204,P036,Electronics,2720,2,5440,5,272.0,Hyderabad,Kolkata,1040,0,Express,3,3,0,1,NO_LONGER_NEEDED,14,0.3846,2153.0,1.0,Awful device. Dead on arrival and terrible packaging. Never again.,2024-11-28,0.16002793868336324,Hyderabad,0.018
3655,2024-08-26,49,P052,Electronics,1638,3,4914,15,737.1,Hyderabad,Bangalore,501,0,Standard,4,4,0,0,NO_RETURN,12,0.2727,2777.0,,,,0.18841806299655586,Hyderabad,0.0356
3656,2024-02-07,281,P034,Home,2835,2,5670,15,850.5,Delhi,Mumbai,1156,0,Standard,4,8,4,0,NO_RETURN,2,1.0,1067.0,3.0,This item does the job. Average quality and arrived on time. Not exceptional.,2024-02-20,0.2551853864949783,Delhi,0.0948
3657,2024-05-19,21,P067,Home,1061,1,1061,0,0.0,Kolkata,Bangalore,1584,1,Standard,7,9,2,0,NO_RETURN,2,0.0,1815.0,5.0,This item is perfect for my needs. High quality materials and easy to assemble. Recommend!,2024-06-02,0.042132779465575775,Kolkata,0.15
3658,2024-12-12,235,P035,Electronics,969,1,969,20,193.8,Hyderabad,Bangalore,533,0,Express,4,4,0,1,NOT_AS_DESCRIBED,14,0.3846,3497.62,1.0,This device is junk. Malfunctions constantly. Horrible experience.,2024-12-17,0.042929589934521444,Hyderabad,0.023
3659,2024-04-24,149,P057,Clothing,761,1,761,20,152.2,Kolkata,Hyderabad,1330,1,Express,2,2,0,1,NO_LONGER_NEEDED,7,0.3333,3231.67,,,,0.22113275745300742,Kolkata,0.005
3660,2024-11-10,299,P022,Home,1067,1,1067,15,160.05,Delhi,Bangalore,1843,1,Standard,5,9,4,0,NO_RETURN,13,0.1667,2070.0,,,,0.03,Delhi,0.0155
3661,2024-07-08,185,P050,Beauty,878,2,1756,0,0.0,Hyderabad,Mumbai,532,0,Standard,6,6,0,0,NO_RETURN,9,0.5,1931.0,4.0,This product is alright. Good quality ingredients but not amazing. Worth trying.,2024-07-27,0.06616011341637235,Hyderabad,0.0492
3662,2024-10-12,227,P032,Beauty,260,2,520,10,52.0,Hyderabad,Hyderabad,54,0,Express,2,3,1,0,NO_RETURN,16,0.2,2027.67,4.0,"Good product, effective but takes time to see results. Pleasant scent and good packaging.",2024-10-30,0.050374096323396546,Hyderabad,0.0325
3663,2024-07-14,43,P002,Clothing,1203,1,1203,10,120.3,Chennai,Delhi,1645,1,Standard,4,8,4,1,NO_LONGER_NEEDED,7,0.0,2158.5,4.0,Nice fit and quality garment. Comfortable but color slightly different from photos. Recommend.,2024-08-02,0.05846636595910959,Chennai,0.0089
3664,2024-09-30,61,P013,Home,2061,2,4122,0,0.0,Kolkata,Delhi,1371,1,Express,4,4,0,0,NO_RETURN,15,0.1429,2378.07,4.0,"Reliable item. Good construction, though packaging could be better. Recommend.",2024-10-18,0.08822745631055909,Kolkata,0.0691
3665,2024-07-12,145,P067,Home,1112,1,1112,15,166.8,Delhi,Mumbai,1255,1,Express,2,2,0,0,NO_RETURN,7,0.6667,1908.83,4.0,"Decent item. Functional and well-made. Packaging was okay, arrived on time.",2024-07-19,0.4,Delhi,0.15
3666,2024-10-15,121,P067,Home,1134,2,2268,30,680.4,Chennai,Delhi,1820,1,Standard,6,6,0,1,NO_LONGER_NEEDED,12,0.5455,2540.27,1.0,This item is junk. Poor materials and falls apart. Horrible.,2024-11-03,0.3369229512766168,Chennai,0.15
3667,2024-07-11,102,P009,Beauty,1014,1,1014,30,304.2,Bangalore,Hyderabad,499,0,Express,3,3,0,0,NO_RETURN,6,0.6,1937.8,,,,0.1854385974448018,Bangalore,0.024
3668,2024-06-13,299,P075,Home,1168,2,2336,0,0.0,Delhi,Delhi,115,0,Standard,6,7,1,0,NO_RETURN,5,0.0,2318.25,4.0,Good item for the price. Sturdy but assembly instructions could be clearer. Satisfied.,2024-06-16,0.03,Delhi,0.0073
3669,2024-04-24,280,P074,Electronics,1632,1,1632,15,244.8,Mumbai,Hyderabad,561,0,Express,3,6,3,0,NO_RETURN,4,0.3333,895.67,4.0,Nice device! Functions properly and arrived on time. Minor complaints but overall satisfied.,2024-05-01,0.16415533065810944,Mumbai,0.009
3670,2024-11-30,202,P031,Clothing,502,3,1506,10,150.6,Chennai,Bangalore,306,0,Standard,5,5,0,0,NO_RETURN,26,0.28,2408.84,5.0,Fits perfectly and the material is high quality. Comfortable to wear all day. Highly recommend!,2024-12-06,0.1519112136804379,Chennai,0.0332
