order_id,shipping_mode,expected_delivery_days,actual_delivery_days,delivery_delay,distance_km,is_remote_area
ORD7648,Express,2,3,1,234,0
ORD7649,Express,2,2,0,188,0
ORD7650,Standard,5,5,0,582,0
ORD7651,Standard,5,5,0,1624,1
ORD7652,Standard,5,5,0,1410,0
ORD7653,Standard,5,5,0,972,0
ORD7654,Standard,5,6,1,1702,1
ORD7655,Express,2,2,0,2138,1
ORD7656,Standard,5,5,0,2196,1
ORD7657,Standard,5,5,0,1265,0
ORD7658,Express,2,3,1,1164,0
ORD7659,Express,2,3,1,1694,1
ORD7660,Standard,5,5,0,216,0
ORD7661,Standard,5,6,1,2473,1
ORD7662,Standard,5,5,0,1169,0
ORD7663,Express,2,3,1,2080,1
ORD7664,Express,2,2,0,498,0
ORD7665,Express,2,2,0,913,0
ORD7666,Standard,5,6,1,1680,1
ORD7667,Standard,5,5,0,962,0
ORD7668,Express,2,2,0,1605,1
ORD7669,Standard,5,5,0,1544,1
ORD7670,Express,2,2,0,678,0
ORD7671,Standard,5,5,0,1480,0
ORD7672,Express,2,2,0,1666,1
ORD7673,Express,2,2,0,2443,1
ORD7674,Express,2,2,0,202,0
ORD7675,Express,2,2,0,540,0
ORD7676,Standard,5,5,0,416,0
ORD7677,Express,2,2,0,200,0
ORD7678,Standard,5,5,0,1135,0
ORD7679,Standard,5,7,2,1759,1
ORD7680,Standard,5,8,3,1811,1
ORD7681,Standard,5,5,0,1746,1
ORD7682,Express,2,3,1,1102,0
ORD7683,Standard,5,5,0,1946,1
ORD7684,Express,2,2,0,1805,1
ORD7685,Express,2,3,1,1059,0
ORD7686,Standard,5,6,1,1329,0
ORD7687,Express,2,2,0,59,0
ORD7688,Standard,5,6,1,1323,0
ORD7689,Standard,5,7,2,1833,1
ORD7690,Standard,5,5,0,1206,0
ORD7691,Standard,5,5,0,637,0
ORD7692,Standard,5,5,0,411,0
ORD7693,Express,2,2,0,1461,0
ORD7694,Express,2,2,0,1168,0
ORD7695,Standard,5,6,1,2021,1
ORD7696,Standard,5,5,0,2141,1
ORD7697,Standard,5,6,1,104,0
ORD7698,Standard,5,6,1,1306,0
ORD7699,Express,2,3,1,2218,1
ORD7700,Express,2,3,1,1974,1
ORD7701,Express,2,2,0,1881,1
ORD7702,Express,2,2,0,1829,1
ORD7703,Standard,5,5,0,2428,1
ORD7704,Express,2,2,0,1925,1
ORD7705,Standard,5,5,0,2405,1
ORD7706,Express,2,2,0,2052,1
ORD7707,Express,2,2,0,68,0
ORD7708,Express,2,2,0,1781,1
ORD7709,Standard,5,5,0,814,0
ORD7710,Standard,5,5,0,489,0
ORD7711,Express,2,4,2,1046,0
ORD7712,Standard,5,5,0,825,0
ORD7713,Standard,5,6,1,2147,1
ORD7714,Standard,5,5,0,1072,0
ORD7715,Standard,5,8,3,2495,1
ORD7716,Express,2,2,0,844,0
ORD7717,Express,2,3,1,2278,1
ORD7718,Standard,5,5,0,1115,0
ORD7719,Standard,5,5,0,138,0
ORD7720,Express,2,2,0,801,0
ORD7721,Standard,5,5,0,628,0
ORD7722,Standard,5,5,0,1323,0
ORD7723,Standard,5,5,0,642,0
ORD7724,Standard,5,7,2,1795,1
ORD7725,Express,2,3,1,226,0
ORD7726,Standard,5,6,1,2218,1
ORD7727,Express,2,3,1,122,0
ORD7728,Standard,5,6,1,202,0
ORD7729,Express,2,2,0,803,0
ORD7730,Express,2,3,1,1763,1
ORD7731,Standard,5,5,0,1765,1
ORD7732,Standard,5,5,0,515,0
ORD7733,Express,2,2,0,852,0
ORD7734,Express,2,2,0,859,0
ORD7735,Standard,5,5,0,685,0
ORD7736,Standard,5,6,1,1679,1
ORD7737,Standard,5,5,0,1215,0
ORD7738,Express,2,3,1,2193,1
ORD7739,Standard,5,5,0,308,0
ORD7740,Standard,5,5,0,1402,0
ORD7741,Standard,5,5,0,758,0
ORD7742,Express,2,2,0,202,0
ORD7743,Standard,5,5,0,2305,1
ORD7744,Express,2,2,0,1244,0
ORD7745,Express,2,3,1,1325,0
ORD7746,Standard,5,5,0,285,0
ORD7747,Standard,5,5,0,1154,0
ORD7748,Express,2,2,0,2193,1
ORD7749,Express,2,2,0,119,0
ORD7750,Express,2,3,1,1528,1
ORD7751,Standard,5,5,0,821,0
ORD7752,Standard,5,5,0,979,0
ORD7753,Standard,5,7,2,1208,0
ORD7754,Express,2,2,0,1772,1
ORD7755,Standard,5,6,1,249,0
ORD7756,Standard,5,5,0,905,0
ORD7757,Standard,5,5,0,763,0
ORD7758,Standard,5,5,0,366,0
ORD7759,Express,2,3,1,1682,1
ORD7760,Standard,5,6,1,1602,1
ORD7761,Standard,5,5,0,81,0
ORD7762,Express,2,2,0,1346,0
ORD7763,Express,2,2,0,501,0
ORD7764,Express,2,2,0,168,0
ORD7765,Standard,5,7,2,73,0
ORD7766,Express,2,2,0,1003,0
ORD7767,Standard,5,5,0,1544,1
ORD7768,Express,2,2,0,1027,0
ORD7769,Standard,5,6,1,810,0
ORD7770,Express,2,2,0,450,0
ORD7771,Express,2,2,0,138,0
ORD7772,Standard,5,6,1,1550,1
ORD7773,Express,2,2,0,382,0
ORD7774,Express,2,2,0,1978,1
ORD7775,Express,2,2,0,2070,1
ORD7776,Standard,5,7,2,1662,1
ORD7777,Express,2,2,0,2190,1
ORD7778,Standard,5,5,0,1692,1
ORD7779,Standard,5,5,0,2005,1
ORD7780,Standard,5,5,0,323,0
ORD7781,Express,2,4,2,1542,1
ORD7782,Standard,5,5,0,354,0
ORD7783,Standard,5,6,1,1974,1
ORD7784,Standard,5,7,2,2398,1
ORD7785,Express,2,2,0,1697,1
ORD7786,Standard,5,5,0,2273,1
ORD7787,Express,2,2,0,80,0
ORD7788,Express,2,3,1,1701,1
ORD7789,Standard,5,6,1,1634,1
ORD7790,Standard,5,5,0,1901,1
ORD7791,Standard,5,5,0,1913,1
ORD7792,Express,2,3,1,1514,1
ORD7793,Standard,5,5,0,175,0
ORD7794,Express,2,2,0,1240,0
ORD7795,Standard,5,5,0,1842,1
ORD7796,Standard,5,5,0,553,0
ORD7797,Express,2,2,0,756,0
ORD7798,Standard,5,5,0,550,0
ORD7799,Express,2,2,0,1671,1
ORD7800,Standard,5,5,0,569,0
ORD7801,Express,2,2,0,1253,0
ORD7802,Express,2,2,0,2143,1
ORD7803,Express,2,2,0,450,0
ORD7804,Standard,5,5,0,1025,0
ORD7805,Express,2,2,0,1354,0
ORD7806,Express,2,2,0,1380,0
ORD7807,Express,2,2,0,1157,0
ORD7808,Express,2,2,0,188,0
ORD7809,Standard,5,5,0,443,0
ORD7810,Standard,5,5,0,966,0
ORD7811,Express,2,2,0,1041,0
ORD7812,Express,2,2,0,2275,1
ORD7813,Express,2,2,0,2243,1
ORD7814,Express,2,5,3,1904,1
ORD7815,Standard,5,6,1,106,0
ORD7816,Express,2,3,1,2050,1
ORD7817,Standard,5,8,3,1570,1
ORD7818,Express,2,4,2,1068,0
ORD7819,Standard,5,5,0,434,0
ORD7820,Standard,5,7,2,1536,1
ORD7821,Express,2,2,0,1359,0
ORD7822,Standard,5,6,1,1990,1
ORD7823,Express,2,2,0,2331,1
ORD7824,Standard,5,5,0,1518,1
ORD7825,Standard,5,5,0,1484,0
ORD7826,Standard,5,7,2,2223,1
ORD7827,Standard,5,6,1,1674,1
ORD7828,Standard,5,5,0,1229,0
ORD7829,Express,2,2,0,1153,0
ORD7830,Standard,5,7,2,2048,1
ORD7831,Standard,5,6,1,1662,1
ORD7832,Standard,5,6,1,1935,1
ORD7833,Standard,5,5,0,2320,1
ORD7834,Standard,5,5,0,383,0
ORD7835,Standard,5,5,0,927,0
ORD7836,Standard,5,5,0,1789,1
ORD7837,Standard,5,5,0,1119,0
ORD7838,Express,2,2,0,2075,1
ORD7839,Express,2,2,0,1091,0
ORD7840,Standard,5,6,1,98,0
ORD7841,Express,2,3,1,2482,1
ORD7842,Express,2,2,0,318,0
ORD7843,Standard,5,6,1,1452,0
ORD7844,Express,2,2,0,976,0
ORD7845,Express,2,3,1,1520,1
ORD7846,Express,2,2,0,2074,1
ORD7847,Standard,5,5,0,1669,1
ORD7848,Standard,5,7,2,1935,1
ORD7849,Standard,5,6,1,1779,1
ORD7850,Standard,5,5,0,398,0
ORD7851,Standard,5,5,0,1030,0
ORD7852,Standard,5,7,2,1997,1
ORD7853,Standard,5,5,0,1115,0
ORD7854,Express,2,2,0,474,0
ORD7855,Standard,5,6,1,792,0
ORD7856,Express,2,2,0,1071,0
ORD7857,Express,2,3,1,292,0
ORD7858,Standard,5,5,0,2445,1
ORD7859,Express,2,2,0,98,0
ORD7860,Express,2,2,0,2176,1
ORD7861,Standard,5,5,0,972,0
ORD7862,Standard,5,5,0,625,0
ORD7863,Standard,5,6,1,2491,1
ORD7864,Standard,5,6,1,1889,1
ORD7865,Standard,5,6,1,2263,1
ORD7866,Standard,5,5,0,2277,1
ORD7867,Express,2,5,3,2404,1
ORD7868,Express,2,2,0,1313,0
ORD7869,Standard,5,5,0,1364,0
ORD7870,Standard,5,5,0,887,0
ORD7871,Standard,5,6,1,559,0
ORD7872,Standard,5,5,0,2362,1
ORD7873,Express,2,2,0,287,0
ORD7874,Express,2,3,1,2065,1
ORD7875,Express,2,3,1,2161,1
ORD7876,Express,2,2,0,337,0
ORD7877,Standard,5,5,0,1365,0
ORD7878,Standard,5,8,3,1877,1
ORD7879,Express,2,2,0,299,0
ORD7880,Express,2,2,0,923,0
ORD7881,Standard,5,6,1,2397,1
ORD7882,Express,2,2,0,432,0
ORD7883,Express,2,3,1,952,0
ORD7884,Express,2,2,0,283,0
ORD7885,Standard,5,5,0,2039,1
ORD7886,Standard,5,5,0,1746,1
ORD7887,Express,2,3,1,1569,1
ORD7888,Standard,5,7,2,1157,0
ORD7889,Standard,5,5,0,1272,0
ORD7890,Standard,5,5,0,653,0
ORD7891,Express,2,2,0,1395,0
ORD7892,Standard,5,6,1,1423,0
ORD7893,Express,2,2,0,540,0
ORD7894,Express,2,2,0,2002,1
ORD7895,Standard,5,5,0,1009,0
ORD7896,Standard,5,6,1,2378,1
ORD7897,Express,2,2,0,1187,0
ORD7898,Express,2,3,1,2256,1
ORD7899,Express,2,2,0,809,0
ORD7900,Express,2,2,0,397,0
ORD7901,Express,2,2,0,1769,1
ORD7902,Standard,5,5,0,248,0
ORD7903,Express,2,4,2,2494,1
ORD7904,Standard,5,6,1,967,0
ORD7905,Express,2,2,0,186,0
ORD7906,Standard,5,5,0,1637,1
ORD7907,Standard,5,5,0,1093,0
ORD7908,Express,2,2,0,1317,0
ORD7909,Standard,5,5,0,214,0
ORD7910,Express,2,3,1,1738,1
ORD7911,Standard,5,5,0,1261,0
ORD7912,Express,2,2,0,747,0
ORD7913,Standard,5,6,1,1205,0
ORD7914,Express,2,4,2,1778,1
ORD7915,Express,2,2,0,1407,0
ORD7916,Standard,5,5,0,748,0
ORD7917,Express,2,2,0,774,0
ORD7918,Standard,5,5,0,1557,1
ORD7919,Express,2,2,0,1034,0
ORD7920,Standard,5,5,0,2086,1
ORD7921,Express,2,2,0,2020,1
ORD7922,Express,2,2,0,822,0
ORD7923,Standard,5,5,0,986,0
ORD7924,Standard,5,5,0,548,0
ORD7925,Standard,5,5,0,714,0
ORD7926,Express,2,3,1,2138,1
ORD7927,Express,2,2,0,2481,1
ORD7928,Standard,5,6,1,1079,0
ORD7929,Standard,5,5,0,808,0
ORD7930,Standard,5,8,3,1868,1
ORD7931,Express,2,3,1,2069,1
ORD7932,Standard,5,5,0,2418,1
ORD7933,Express,2,2,0,1276,0
ORD7934,Standard,5,5,0,70,0
ORD7935,Express,2,4,2,2279,1
ORD7936,Express,2,2,0,2345,1
ORD7937,Standard,5,6,1,2002,1
ORD7938,Express,2,4,2,1762,1
ORD7939,Standard,5,6,1,1904,1
ORD7940,Express,2,2,0,656,0
ORD7941,Express,2,2,0,552,0
ORD7942,Express,2,2,0,1305,0
ORD7943,Express,2,2,0,1689,1
ORD7944,Standard,5,5,0,2459,1
ORD7945,Express,2,2,0,566,0
ORD7946,Standard,5,5,0,513,0
ORD7947,Standard,5,5,0,2224,1
ORD7948,Express,2,3,1,2405,1
ORD7949,Standard,5,5,0,2471,1
ORD7950,Standard,5,6,1,1291,0
ORD7951,Express,2,2,0,504,0
ORD7952,Express,2,2,0,276,0
ORD7953,Standard,5,5,0,400,0
ORD7954,Standard,5,6,1,2254,1
ORD7955,Express,2,4,2,1645,1
ORD7956,Express,2,3,1,1144,0
ORD7957,Express,2,2,0,1428,0
ORD7958,Express,2,2,0,1648,1
ORD7959,Standard,5,5,0,1041,0
ORD7960,Standard,5,5,0,63,0
ORD7961,Express,2,3,1,933,0
ORD7962,Standard,5,5,0,1976,1
ORD7963,Standard,5,5,0,1994,1
ORD7964,Express,2,2,0,296,0
ORD7965,Express,2,2,0,695,0
ORD7966,Express,2,2,0,143,0
ORD7967,Standard,5,5,0,817,0
ORD7968,Express,2,2,0,1132,0
ORD7969,Express,2,2,0,855,0
ORD7970,Express,2,5,3,1680,1
ORD7971,Express,2,2,0,2080,1
ORD7972,Express,2,2,0,621,0
ORD7973,Standard,5,5,0,1645,1
ORD7974,Express,2,3,1,761,0
ORD7975,Standard,5,5,0,1478,0
ORD7976,Standard,5,5,0,2017,1
ORD7977,Standard,5,6,1,2008,1
ORD7978,Standard,5,5,0,855,0
ORD7979,Standard,5,5,0,629,0
ORD7980,Standard,5,5,0,778,0
ORD7981,Standard,5,5,0,1191,0
ORD7982,Standard,5,5,0,419,0
ORD7983,Express,2,2,0,532,0
ORD7984,Express,2,2,0,1772,1
ORD7985,Standard,5,5,0,488,0
ORD7986,Standard,5,5,0,1127,0
ORD7987,Express,2,2,0,442,0
ORD7988,Standard,5,6,1,822,0
ORD7989,Standard,5,6,1,1555,1
ORD7990,Express,2,3,1,2424,1
ORD7991,Standard,5,6,1,2022,1
ORD7992,Express,2,2,0,701,0
ORD7993,Standard,5,6,1,1991,1
ORD7994,Express,2,2,0,269,0
ORD7995,Standard,5,5,0,1887,1
ORD7996,Standard,5,5,0,1909,1
ORD7997,Standard,5,5,0,1515,1
ORD7998,Standard,5,5,0,696,0
ORD7999,Standard,5,5,0,1188,0
ORD8000,Express,2,2,0,2143,1
ORD8001,Express,2,2,0,2046,1
ORD8002,Express,2,3,1,2485,1
ORD8003,Standard,5,5,0,2124,1
ORD8004,Express,2,3,1,391,0
ORD8005,Express,2,3,1,1610,1
ORD8006,Express,2,3,1,2040,1
ORD8007,Express,2,2,0,132,0
ORD8008,Express,2,2,0,468,0
ORD8009,Express,2,2,0,1071,0
ORD8010,Standard,5,8,3,787,0
ORD8011,Standard,5,5,0,1242,0
ORD8012,Express,2,2,0,172,0
ORD8013,Standard,5,6,1,308,0
ORD8014,Express,2,2,0,2143,1
ORD8015,Standard,5,5,0,2004,1
ORD8016,Express,2,2,0,1177,0
ORD8017,Express,2,3,1,1749,1
ORD8018,Standard,5,5,0,807,0
ORD8019,Express,2,3,1,922,0
ORD8020,Express,2,2,0,231,0
ORD8021,Express,2,5,3,2367,1
ORD8022,Standard,5,6,1,702,0
ORD8023,Standard,5,5,0,50,0
ORD8024,Express,2,4,2,1420,0
ORD8025,Standard,5,5,0,1332,0
ORD8026,Express,2,2,0,2272,1
ORD8027,Standard,5,5,0,312,0
ORD8028,Standard,5,5,0,1290,0
ORD8029,Standard,5,5,0,336,0
ORD8030,Express,2,3,1,288,0
ORD8031,Express,2,2,0,830,0
ORD8032,Express,2,2,0,2035,1
ORD8033,Express,2,2,0,1101,0
ORD8034,Standard,5,6,1,1347,0
ORD8035,Standard,5,7,2,785,0
ORD8036,Express,2,3,1,2098,1
ORD8037,Express,2,3,1,1432,0
ORD8038,Standard,5,7,2,2092,1
ORD8039,Express,2,2,0,2350,1
ORD8040,Standard,5,7,2,1561,1
ORD8041,Express,2,2,0,1402,0
ORD8042,Standard,5,6,1,1694,1
ORD8043,Express,2,2,0,1159,0
ORD8044,Express,2,2,0,612,0
ORD8045,Express,2,2,0,2072,1
ORD8046,Standard,5,5,0,1469,0
ORD8047,Standard,5,6,1,981,0
ORD8048,Express,2,2,0,1869,1
ORD8049,Standard,5,5,0,1257,0
ORD8050,Standard,5,6,1,1848,1
ORD8051,Standard,5,5,0,1134,0
ORD8052,Express,2,2,0,681,0
ORD8053,Express,2,3,1,1653,1
ORD8054,Standard,5,5,0,1331,0
ORD8055,Express,2,2,0,204,0
ORD8056,Standard,5,6,1,1922,1
ORD8057,Standard,5,5,0,72,0
ORD8058,Express,2,3,1,783,0
ORD8059,Express,2,4,2,1839,1
ORD8060,Express,2,3,1,1802,1
ORD8061,Standard,5,5,0,774,0
ORD8062,Standard,5,6,1,1110,0
ORD8063,Standard,5,5,0,503,0
ORD8064,Express,2,2,0,2037,1
ORD8065,Express,2,2,0,1198,0
ORD8066,Standard,5,5,0,748,0
ORD8067,Express,2,2,0,1223,0
ORD8068,Standard,5,5,0,421,0
ORD8069,Express,2,2,0,578,0
ORD8070,Standard,5,7,2,2341,1
ORD8071,Standard,5,5,0,1702,1
ORD8072,Standard,5,6,1,1681,1
ORD8073,Standard,5,5,0,1572,1
ORD8074,Standard,5,5,0,1352,0
ORD8075,Express,2,3,1,671,0
ORD8076,Express,2,2,0,839,0
ORD8077,Express,2,2,0,1047,0
ORD8078,Express,2,2,0,820,0
ORD8079,Standard,5,6,1,778,0
ORD8080,Express,2,3,1,1148,0
ORD8081,Express,2,3,1,446,0
ORD8082,Express,2,2,0,530,0
ORD8083,Standard,5,5,0,1840,1
ORD8084,Standard,5,5,0,161,0
ORD8085,Standard,5,5,0,972,0
ORD8086,Express,2,2,0,55,0
ORD8087,Express,2,2,0,206,0
ORD8088,Standard,5,5,0,1976,1
ORD8089,Standard,5,5,0,1339,0
ORD8090,Express,2,2,0,1974,1
ORD8091,Standard,5,6,1,1915,1
ORD8092,Standard,5,6,1,67,0
ORD8093,Standard,5,5,0,534,0
ORD8094,Express,2,2,0,1395,0
ORD8095,Standard,5,5,0,2269,1
ORD8096,Standard,5,6,1,1617,1
ORD8097,Standard,5,6,1,1460,0
ORD8098,Express,2,2,0,348,0
ORD8099,Standard,5,6,1,822,0
ORD8100,Express,2,2,0,1465,0
ORD8101,Standard,5,8,3,2223,1
ORD8102,Express,2,2,0,429,0
ORD8103,Express,2,2,0,1107,0
ORD8104,Express,2,4,2,327,0
ORD8105,Standard,5,5,0,935,0
ORD8106,Express,2,3,1,645,0
ORD8107,Express,2,2,0,1885,1
ORD8108,Standard,5,5,0,222,0
ORD8109,Express,2,2,0,779,0
ORD8110,Express,2,2,0,259,0
ORD8111,Standard,5,5,0,1847,1
ORD8112,Standard,5,6,1,2004,1
ORD8113,Express,2,2,0,2242,1
ORD8114,Standard,5,6,1,1812,1
ORD8115,Express,2,2,0,1268,0
ORD8116,Standard,5,5,0,394,0
ORD8117,Express,2,2,0,1577,1
ORD8118,Express,2,2,0,179,0
ORD8119,Standard,5,5,0,1252,0
ORD8120,Standard,5,7,2,2237,1
ORD8121,Express,2,2,0,1732,1
ORD8122,Standard,5,5,0,577,0
ORD8123,Standard,5,6,1,1035,0
ORD8124,Standard,5,5,0,474,0
ORD8125,Standard,5,6,1,1378,0
ORD8126,Standard,5,6,1,2080,1
ORD8127,Express,2,2,0,1604,1
ORD8128,Standard,5,6,1,1642,1
ORD8129,Express,2,3,1,1797,1
ORD8130,Standard,5,6,1,2220,1
ORD8131,Standard,5,5,0,226,0
ORD8132,Standard,5,5,0,1256,0
ORD8133,Standard,5,8,3,2194,1
ORD8134,Standard,5,5,0,63,0
ORD8135,Express,2,2,0,820,0
ORD8136,Standard,5,9,4,2120,1
ORD8137,Express,2,2,0,96,0
ORD8138,Standard,5,6,1,703,0
ORD8139,Standard,5,5,0,1563,1
ORD8140,Express,2,2,0,1371,0
ORD8141,Standard,5,6,1,1891,1
ORD8142,Express,2,2,0,463,0
ORD8143,Express,2,2,0,84,0
ORD8144,Standard,5,6,1,2225,1
ORD8145,Express,2,3,1,1108,0
ORD8146,Standard,5,5,0,1162,0
ORD8147,Standard,5,5,0,1094,0
ORD8148,Express,2,2,0,1925,1
ORD8149,Express,2,2,0,295,0
ORD8150,Standard,5,6,1,1779,1
ORD8151,Standard,5,5,0,1361,0
ORD8152,Express,2,3,1,1293,0
ORD8153,Express,2,3,1,2326,1
ORD8154,Express,2,2,0,1037,0
ORD8155,Express,2,2,0,144,0
ORD8156,Express,2,2,0,2043,1
ORD8157,Standard,5,5,0,1850,1
ORD8158,Standard,5,5,0,539,0
ORD8159,Express,2,2,0,613,0
ORD8160,Express,2,2,0,1082,0
ORD8161,Standard,5,5,0,1891,1
ORD8162,Express,2,2,0,1723,1
ORD8163,Express,2,2,0,107,0
ORD8164,Express,2,3,1,1692,1
ORD8165,Express,2,3,1,1861,1
ORD8166,Standard,5,5,0,528,0
ORD8167,Express,2,3,1,1800,1
ORD8168,Express,2,2,0,1281,0
ORD8169,Express,2,2,0,764,0
ORD8170,Standard,5,6,1,1947,1
ORD8171,Express,2,2,0,228,0
ORD8172,Express,2,2,0,1114,0
ORD8173,Express,2,3,1,2251,1
ORD8174,Standard,5,5,0,881,0
ORD8175,Express,2,2,0,614,0
ORD8176,Express,2,2,0,2102,1
ORD8177,Express,2,2,0,1814,1
ORD8178,Express,2,2,0,1694,1
ORD8179,Express,2,3,1,872,0
ORD8180,Standard,5,5,0,1731,1
ORD8181,Express,2,4,2,178,0
ORD8182,Express,2,2,0,1218,0
ORD8183,Express,2,2,0,359,0
ORD8184,Standard,5,5,0,2496,1
ORD8185,Express,2,2,0,1315,0
ORD8186,Standard,5,5,0,208,0
ORD8187,Standard,5,7,2,2060,1
ORD8188,Standard,5,5,0,1339,0
ORD8189,Express,2,2,0,858,0
ORD8190,Express,2,2,0,1675,1
ORD8191,Standard,5,5,0,237,0
ORD8192,Express,2,3,1,319,0
ORD8193,Standard,5,5,0,1085,0
ORD8194,Express,2,3,1,771,0
ORD8195,Express,2,2,0,2406,1
ORD8196,Express,2,2,0,624,0
ORD8197,Express,2,2,0,299,0
ORD8198,Express,2,4,2,2058,1
ORD8199,Standard,5,6,1,1734,1
ORD8200,Standard,5,5,0,2300,1
ORD8201,Express,2,2,0,2347,1
ORD8202,Standard,5,5,0,293,0
ORD8203,Express,2,2,0,1373,0
ORD8204,Standard,5,5,0,985,0
ORD8205,Standard,5,6,1,133,0
ORD8206,Standard,5,7,2,2077,1
ORD8207,Express,2,2,0,980,0
ORD8208,Express,2,2,0,1463,0
ORD8209,Express,2,2,0,1206,0
ORD8210,Express,2,2,0,1911,1
ORD8211,Express,2,2,0,2019,1
ORD8212,Express,2,2,0,470,0
ORD8213,Express,2,2,0,355,0
ORD8214,Express,2,2,0,1244,0
ORD8215,Standard,5,7,2,2421,1
ORD8216,Standard,5,5,0,577,0
ORD8217,Express,2,4,2,1974,1
ORD8218,Express,2,2,0,2162,1
ORD8219,Express,2,2,0,1973,1
ORD8220,Express,2,3,1,2215,1
ORD8221,Express,2,2,0,1601,1
ORD8222,Standard,5,5,0,1136,0
ORD8223,Standard,5,5,0,2155,1
ORD8224,Standard,5,5,0,341,0
ORD8225,Express,2,2,0,1247,0
ORD8226,Express,2,2,0,1385,0
ORD8227,Standard,5,5,0,689,0
ORD8228,Standard,5,5,0,342,0
ORD8229,Standard,5,5,0,1358,0
ORD8230,Standard,5,5,0,1952,1
ORD8231,Express,2,2,0,288,0
ORD8232,Standard,5,5,0,1569,1
ORD8233,Express,2,2,0,583,0
ORD8234,Express,2,2,0,1707,1
ORD8235,Express,2,2,0,1420,0
ORD8236,Standard,5,5,0,1095,0
ORD8237,Standard,5,5,0,1856,1
ORD8238,Express,2,2,0,1396,0
ORD8239,Express,2,2,0,849,0
ORD8240,Express,2,2,0,1532,1
ORD8241,Standard,5,6,1,2126,1
ORD8242,Standard,5,5,0,2209,1
ORD8243,Standard,5,5,0,1767,1
ORD8244,Express,2,2,0,2414,1
ORD8245,Express,2,2,0,454,0
ORD8246,Standard,5,7,2,840,0
ORD8247,Express,2,3,1,2401,1
ORD8248,Standard,5,6,1,1273,0
ORD8249,Standard,5,7,2,1782,1
ORD8250,Express,2,2,0,257,0
ORD8251,Standard,5,5,0,752,0
ORD8252,Express,2,3,1,2187,1
ORD8253,Standard,5,6,1,1487,0
ORD8254,Standard,5,5,0,1777,1
ORD8255,Standard,5,5,0,1405,0
ORD8256,Standard,5,5,0,748,0
ORD8257,Standard,5,6,1,2089,1
ORD8258,Standard,5,5,0,1668,1
ORD8259,Express,2,3,1,1349,0
ORD8260,Express,2,2,0,895,0
ORD8261,Standard,5,6,1,1870,1
ORD8262,Express,2,3,1,1078,0
ORD8263,Express,2,2,0,1156,0
ORD8264,Standard,5,5,0,1126,0
ORD8265,Standard,5,6,1,2403,1
ORD8266,Express,2,2,0,354,0
ORD8267,Express,2,2,0,2212,1
ORD8268,Standard,5,5,0,1362,0
ORD8269,Express,2,2,0,413,0
ORD8270,Standard,5,6,1,417,0
ORD8271,Standard,5,6,1,127,0
ORD8272,Express,2,2,0,1187,0
ORD8273,Express,2,2,0,366,0
ORD8274,Express,2,2,0,1591,1
ORD8275,Express,2,2,0,273,0
ORD8276,Standard,5,5,0,382,0
ORD8277,Express,2,2,0,1451,0
ORD8278,Express,2,3,1,1566,1
ORD8279,Express,2,3,1,1925,1
ORD8280,Express,2,2,0,2014,1
ORD8281,Express,2,2,0,61,0
ORD8282,Standard,5,5,0,672,0
ORD8283,Express,2,2,0,1795,1
ORD8284,Express,2,2,0,2037,1
ORD8285,Express,2,2,0,1419,0
ORD8286,Express,2,3,1,884,0
ORD8287,Standard,5,8,3,2060,1
ORD8288,Express,2,2,0,660,0
ORD8289,Express,2,3,1,506,0
ORD8290,Standard,5,5,0,256,0
ORD8291,Standard,5,6,1,952,0
ORD8292,Express,2,2,0,2410,1
ORD8293,Express,2,2,0,1864,1
ORD8294,Standard,5,7,2,2484,1
ORD8295,Express,2,2,0,182,0
ORD8296,Standard,5,5,0,2300,1
ORD8297,Standard,5,5,0,659,0
ORD8298,Express,2,2,0,2266,1
ORD8299,Express,2,2,0,2356,1
ORD8300,Express,2,3,1,937,0
ORD8301,Express,2,2,0,774,0
ORD8302,Standard,5,5,0,1009,0
ORD8303,Express,2,2,0,315,0
ORD8304,Express,2,4,2,2468,1
ORD8305,Standard,5,6,1,935,0
ORD8306,Standard,5,5,0,318,0
ORD8307,Standard,5,5,0,1184,0
ORD8308,Express,2,2,0,1313,0
ORD8309,Standard,5,6,1,1890,1
ORD8310,Standard,5,6,1,937,0
ORD8311,Express,2,4,2,1015,0
ORD8312,Standard,5,5,0,533,0
ORD8313,Express,2,2,0,485,0
ORD8314,Standard,5,5,0,157,0
ORD8315,Standard,5,6,1,1294,0
ORD8316,Express,2,2,0,295,0
ORD8317,Standard,5,5,0,1395,0
ORD8318,Express,2,2,0,687,0
ORD8319,Standard,5,6,1,707,0
ORD8320,Standard,5,5,0,136,0
ORD8321,Standard,5,5,0,1781,1
ORD8322,Express,2,2,0,1312,0
ORD8323,Express,2,2,0,1642,1
ORD8324,Express,2,2,0,718,0
ORD8325,Standard,5,7,2,2331,1
ORD8326,Express,2,2,0,2320,1
ORD8327,Express,2,3,1,2034,1
ORD8328,Express,2,2,0,2033,1
ORD8329,Standard,5,5,0,392,0
ORD8330,Standard,5,5,0,1882,1
ORD8331,Express,2,2,0,779,0
ORD8332,Express,2,2,0,1967,1
ORD8333,Express,2,3,1,2465,1
ORD8334,Standard,5,5,0,791,0
ORD8335,Standard,5,5,0,388,0
ORD8336,Standard,5,5,0,1124,0
ORD8337,Express,2,4,2,2041,1
ORD8338,Express,2,3,1,2414,1
ORD8339,Standard,5,5,0,1526,1
ORD8340,Express,2,2,0,1098,0
