order_id,customer_id,product_id,order_date,order_day_of_week,order_hour,quantity,product_price,discount_amount,discount_percentage,final_price,payment_method,is_cod
O7559,C626,P3,2025-03-16,Sunday,15,1,39999,11999.7,30,27999.3,UPI,0
O7560,C383,P1,2025-11-27,Thursday,22,1,11999,2399.8,20,9599.2,Card,0
O7561,C769,P1,2025-12-14,Sunday,15,3,11999,0.0,0,35997.0,COD,1
O7562,C358,P3,2025-12-06,Saturday,22,1,39999,16399.59,41,23599.41,COD,1
O7563,C176,P6,2025-08-17,Sunday,20,1,3199,319.9,10,2879.1,UPI,0
O7564,C709,P3,2025-07-04,Friday,5,1,39999,0.0,0,39999.0,COD,1
O7565,C461,P1,2025-11-28,Friday,10,3,11999,10799.1,30,25197.9,UPI,0
O7566,C437,P3,2025-09-23,Tuesday,2,1,39999,4399.89,11,35599.11,UPI,0
O7567,C629,P4,2025-04-09,Wednesday,20,1,24990,0.0,0,24990.0,UPI,0
O7568,C168,P6,2025-08-05,Tuesday,21,1,3199,0.0,0,3199.0,UPI,0
O7569,C519,P4,2025-05-13,Tuesday,19,1,24990,2499.0,10,22491.0,UPI,0
O7570,C898,P3,2025-10-20,Monday,19,1,39999,3999.9,10,35999.1,UPI,0
O7571,C417,P5,2025-03-19,Wednesday,19,1,3499,384.89,11,3114.11,COD,1
O7572,C450,P6,2025-03-17,Monday,12,1,3199,319.9,10,2879.1,COD,1
O7573,C684,P6,2025-09-06,Saturday,23,1,3199,0.0,0,3199.0,UPI,0
O7574,C411,P5,2025-06-25,Wednesday,16,1,3499,0.0,0,3499.0,Card,0
O7575,C208,P5,2025-07-31,Thursday,7,1,3499,1469.58,42,2029.42,UPI,0
O7576,C616,P1,2025-10-22,Wednesday,8,1,11999,3359.72,28,8639.28,COD,1
O7577,C246,P3,2025-10-06,Monday,22,1,39999,16799.58,42,23199.42,UPI,0
O7578,C648,P6,2025-05-18,Sunday,13,1,3199,575.82,18,2623.18,UPI,0
O7579,C379,P1,2025-03-03,Monday,22,1,11999,3599.7,30,8399.3,UPI,0
O7580,C26,P3,2025-05-07,Wednesday,14,1,39999,3999.9,10,35999.1,COD,1
O7581,C156,P3,2025-09-04,Thursday,18,1,39999,11999.7,30,27999.3,UPI,0
O7582,C98,P6,2025-08-12,Tuesday,7,1,3199,1279.6,40,1919.4,Card,0
O7583,C985,P5,2025-02-14,Friday,21,1,3499,1049.7,30,2449.3,COD,1
O7584,C239,P6,2025-02-28,Friday,22,1,3199,0.0,0,3199.0,COD,1
O7585,C931,P6,2025-01-18,Saturday,15,2,3199,0.0,0,6398.0,Card,0
O7586,C524,P3,2025-01-13,Monday,17,1,39999,8799.78,22,31199.22,Card,0
O7587,C244,P2,2025-04-15,Tuesday,18,1,1799,0.0,0,1799.0,COD,1
O7588,C13,P2,2025-10-28,Tuesday,8,1,1799,359.8,20,1439.2,UPI,0
O7589,C886,P4,2025-03-08,Saturday,13,1,24990,9746.1,39,15243.9,UPI,0
O7590,C156,P2,2025-04-12,Saturday,19,1,1799,395.78,22,1403.22,COD,1
O7591,C944,P4,2025-02-24,Monday,3,3,24990,7497.0,10,67473.0,Card,0
O7592,C644,P6,2025-07-21,Monday,8,1,3199,639.8,20,2559.2,UPI,0
O7593,C266,P6,2025-07-01,Tuesday,22,1,3199,31.99,1,3167.01,COD,1
O7594,C954,P6,2025-06-25,Wednesday,15,1,3199,0.0,0,3199.0,Card,0
O7595,C786,P2,2025-04-10,Thursday,12,1,1799,179.9,10,1619.1,UPI,0
O7596,C234,P3,2025-01-11,Saturday,15,1,39999,7999.8,20,31999.2,COD,1
O7597,C669,P1,2025-07-24,Thursday,12,3,11999,0.0,0,35997.0,COD,1
O7598,C547,P6,2025-10-03,Friday,5,1,3199,1023.68,32,2175.32,Card,0
O7599,C534,P4,2025-08-24,Sunday,7,1,24990,499.8,2,24490.2,UPI,0
O7600,C379,P6,2025-03-22,Saturday,11,1,3199,639.8,20,2559.2,COD,1
O7601,C434,P5,2025-02-24,Monday,10,1,3499,0.0,0,3499.0,COD,1
O7602,C591,P3,2025-06-19,Thursday,8,1,39999,3999.9,10,35999.1,UPI,0
O7603,C199,P2,2025-08-30,Saturday,16,1,1799,359.8,20,1439.2,COD,1
O7604,C623,P2,2025-07-27,Sunday,4,1,1799,539.7,30,1259.3,UPI,0
O7605,C98,P6,2025-09-13,Saturday,1,1,3199,31.99,1,3167.01,UPI,0
O7606,C198,P1,2025-09-07,Sunday,7,3,11999,7199.4,20,28797.6,UPI,0
O7607,C702,P3,2025-04-17,Thursday,18,1,39999,16799.58,42,23199.42,UPI,0
O7608,C999,P6,2025-01-18,Saturday,22,1,3199,671.79,21,2527.21,COD,1
O7609,C946,P5,2025-12-10,Wednesday,4,1,3499,384.89,11,3114.11,Card,0
O7610,C422,P6,2025-06-22,Sunday,21,1,3199,895.72,28,2303.28,Card,0
O7611,C74,P2,2025-01-05,Sunday,19,1,1799,539.7,30,1259.3,COD,1
O7612,C285,P4,2025-05-09,Friday,22,1,24990,4998.0,20,19992.0,COD,1
O7613,C745,P4,2025-10-06,Monday,7,1,24990,2499.0,10,22491.0,UPI,0
O7614,C494,P6,2025-05-22,Thursday,3,2,3199,0.0,0,6398.0,COD,1
O7615,C909,P4,2025-09-16,Tuesday,10,1,24990,7497.0,30,17493.0,COD,1
O7616,C48,P3,2025-03-22,Saturday,17,2,39999,15999.6,20,63998.4,UPI,0
O7617,C485,P1,2025-04-02,Wednesday,8,1,11999,0.0,0,11999.0,COD,1
O7618,C688,P6,2025-05-11,Sunday,5,1,3199,319.9,10,2879.1,UPI,0
O7619,C739,P1,2025-11-19,Wednesday,1,1,11999,119.99,1,11879.01,Card,0
O7620,C547,P2,2025-08-19,Tuesday,7,1,1799,179.9,10,1619.1,COD,1
O7621,C7,P5,2025-10-15,Wednesday,12,1,3499,699.8,20,2799.2,COD,1
O7622,C841,P1,2025-08-05,Tuesday,22,1,11999,0.0,0,11999.0,UPI,0
O7623,C564,P1,2025-12-20,Saturday,1,1,11999,0.0,0,11999.0,COD,1
O7624,C113,P6,2025-08-13,Wednesday,10,1,3199,287.91,9,2911.09,Card,0
O7625,C754,P3,2025-01-10,Friday,18,1,39999,0.0,0,39999.0,Card,0
O7626,C581,P4,2025-08-29,Friday,7,1,24990,7996.8,32,16993.2,COD,1
O7627,C503,P1,2025-12-19,Friday,23,1,11999,1199.9,10,10799.1,UPI,0
O7628,C687,P3,2025-09-03,Wednesday,21,1,39999,11999.7,30,27999.3,UPI,0
O7629,C472,P5,2025-05-15,Thursday,23,1,3499,349.9,10,3149.1,UPI,0
O7630,C285,P3,2025-06-10,Tuesday,21,1,39999,3999.9,10,35999.1,COD,1
O7631,C532,P6,2025-11-06,Thursday,7,1,3199,1279.6,40,1919.4,UPI,0
O7632,C907,P1,2025-06-02,Monday,18,1,11999,2399.8,20,9599.2,UPI,0
O7633,C36,P5,2025-10-17,Friday,0,1,3499,0.0,0,3499.0,Card,0
O7634,C420,P1,2025-04-04,Friday,11,1,11999,1199.9,10,10799.1,UPI,0
O7635,C27,P6,2025-07-04,Friday,17,1,3199,255.92,8,2943.08,COD,1
O7636,C525,P4,2025-01-21,Tuesday,14,1,24990,2998.8,12,21991.2,COD,1
O7637,C456,P2,2025-10-21,Tuesday,18,1,1799,179.9,10,1619.1,COD,1
O7638,C61,P3,2025-09-12,Friday,6,1,39999,3999.9,10,35999.1,UPI,0
O7639,C5,P1,2025-04-24,Thursday,5,1,11999,4679.61,39,7319.39,UPI,0
O7640,C839,P6,2025-07-05,Saturday,12,1,3199,639.8,20,2559.2,UPI,0
O7641,C30,P1,2025-01-26,Sunday,10,1,11999,0.0,0,11999.0,Card,0
O7642,C188,P1,2025-12-22,Monday,10,1,11999,3599.7,30,8399.3,Card,0
O7643,C301,P1,2025-11-28,Friday,12,1,11999,3599.7,30,8399.3,COD,1
O7644,C301,P6,2025-02-21,Friday,21,2,3199,639.8,10,5758.2,COD,1
O7645,C439,P5,2025-12-20,Saturday,2,1,3499,699.8,20,2799.2,COD,1
O7646,C107,P5,2025-05-12,Monday,2,2,3499,2869.18,41,4128.82,UPI,0
O7647,C527,P5,2025-12-11,Thursday,4,1,3499,349.9,10,3149.1,UPI,0
O7648,C983,P6,2025-04-02,Wednesday,6,1,3199,959.7,30,2239.3,UPI,0
O7649,C783,P5,2025-01-23,Thursday,13,2,3499,1399.6,20,5598.4,COD,1
O7650,C764,P6,2025-11-10,Monday,7,1,3199,0.0,0,3199.0,UPI,0
O7651,C57,P4,2025-08-17,Sunday,22,1,24990,2499.0,10,22491.0,COD,1
O7652,C412,P1,2025-01-30,Thursday,8,1,11999,4799.6,40,7199.4,COD,1
O7653,C21,P4,2025-11-28,Friday,3,1,24990,0.0,0,24990.0,UPI,0
O7654,C445,P3,2025-12-28,Sunday,4,1,39999,3999.9,10,35999.1,UPI,0
O7655,C107,P1,2025-07-20,Sunday,5,1,11999,1199.9,10,10799.1,COD,1
O7656,C15,P2,2025-04-28,Monday,1,1,1799,539.7,30,1259.3,Card,0
O7657,C771,P4,2025-06-23,Monday,8,3,24990,29988.0,40,44982.0,UPI,0
O7658,C485,P6,2025-02-23,Sunday,21,1,3199,575.82,18,2623.18,Card,0
O7659,C543,P3,2025-05-14,Wednesday,5,1,39999,3999.9,10,35999.1,UPI,0
O7660,C681,P3,2025-10-14,Tuesday,14,1,39999,11999.7,30,27999.3,COD,1
O7661,C242,P6,2025-05-17,Saturday,10,1,3199,639.8,20,2559.2,UPI,0
O7662,C212,P3,2025-03-17,Monday,19,1,39999,3999.9,10,35999.1,COD,1
O7663,C191,P1,2026-01-01,Thursday,0,1,11999,3599.7,30,8399.3,UPI,0
O7664,C408,P2,2025-10-27,Monday,7,1,1799,179.9,10,1619.1,COD,1
O7665,C938,P2,2025-12-08,Monday,21,2,1799,1007.44,28,2590.56,COD,1
O7666,C805,P6,2025-03-07,Friday,1,1,3199,255.92,8,2943.08,Card,0
O7667,C758,P5,2025-01-10,Friday,19,2,3499,769.78,11,6228.22,COD,1
O7668,C964,P4,2025-11-19,Wednesday,19,2,24990,10995.6,22,38984.4,COD,1
O7669,C654,P3,2025-09-26,Friday,7,1,39999,7999.8,20,31999.2,COD,1
O7670,C410,P5,2025-07-29,Tuesday,20,3,3499,2204.37,21,8292.63,UPI,0
O7671,C978,P1,2025-03-05,Wednesday,9,1,11999,0.0,0,11999.0,COD,1
O7672,C899,P5,2025-04-02,Wednesday,12,1,3499,1049.7,30,2449.3,UPI,0
O7673,C136,P2,2025-06-23,Monday,1,1,1799,0.0,0,1799.0,COD,1
O7674,C231,P6,2025-02-18,Tuesday,12,3,3199,3742.83,39,5854.17,Card,0
O7675,C290,P2,2025-10-28,Tuesday,1,1,1799,179.9,10,1619.1,COD,1
O7676,C579,P5,2025-01-27,Monday,2,1,3499,0.0,0,3499.0,UPI,0
O7677,C674,P1,2025-01-31,Friday,11,1,11999,3599.7,30,8399.3,UPI,0
O7678,C976,P3,2025-06-16,Monday,13,1,39999,12399.69,31,27599.31,COD,1
O7679,C477,P4,2025-10-25,Saturday,4,1,24990,7497.0,30,17493.0,Card,0
O7680,C485,P6,2025-10-17,Friday,0,1,3199,639.8,20,2559.2,UPI,0
O7681,C885,P2,2025-12-21,Sunday,17,1,1799,557.69,31,1241.31,COD,1
O7682,C873,P2,2025-07-28,Monday,2,1,1799,0.0,0,1799.0,Card,0
O7683,C482,P3,2025-01-14,Tuesday,6,1,39999,799.98,2,39199.02,COD,1
O7684,C611,P3,2025-02-16,Sunday,3,1,39999,0.0,0,39999.0,COD,1
O7685,C173,P5,2025-07-19,Saturday,22,1,3499,349.9,10,3149.1,COD,1
O7686,C870,P5,2025-04-12,Saturday,5,1,3499,1329.62,38,2169.38,Card,0
O7687,C741,P3,2025-02-17,Monday,8,1,39999,7999.8,20,31999.2,Card,0
O7688,C414,P3,2025-10-13,Monday,4,2,39999,15999.6,20,63998.4,COD,1
O7689,C247,P2,2025-01-29,Wednesday,2,1,1799,0.0,0,1799.0,UPI,0
O7690,C309,P6,2025-10-17,Friday,15,1,3199,703.78,22,2495.22,UPI,0
O7691,C972,P3,2025-02-12,Wednesday,2,2,39999,24799.38,31,55198.62,COD,1
O7692,C955,P2,2025-05-01,Thursday,4,1,1799,179.9,10,1619.1,UPI,0
O7693,C77,P4,2025-12-02,Tuesday,17,3,24990,23240.7,31,51729.3,COD,1
O7694,C162,P1,2025-02-11,Tuesday,13,1,11999,1079.91,9,10919.09,UPI,0
O7695,C937,P3,2025-11-18,Tuesday,10,1,39999,16399.59,41,23599.41,COD,1
O7696,C847,P3,2025-03-28,Friday,19,1,39999,12399.69,31,27599.31,Card,0
O7697,C730,P6,2025-12-29,Monday,1,1,3199,319.9,10,2879.1,UPI,0
O7698,C114,P1,2025-09-29,Monday,22,1,11999,4919.59,41,7079.41,UPI,0
O7699,C679,P5,2025-09-10,Wednesday,2,1,3499,0.0,0,3499.0,UPI,0
O7700,C381,P3,2025-09-07,Sunday,22,1,39999,11999.7,30,27999.3,UPI,0
O7701,C88,P3,2025-08-14,Thursday,16,3,39999,45598.86,38,74398.14,Card,0
O7702,C950,P4,2025-07-23,Wednesday,4,1,24990,5247.9,21,19742.1,COD,1
O7703,C602,P5,2025-10-02,Thursday,22,1,3499,384.89,11,3114.11,UPI,0
O7704,C406,P3,2025-11-15,Saturday,18,1,39999,4799.88,12,35199.12,COD,1
O7705,C903,P6,2025-07-31,Thursday,20,1,3199,1343.58,42,1855.42,UPI,0
O7706,C828,P4,2025-11-23,Sunday,10,1,24990,0.0,0,24990.0,UPI,0
O7707,C614,P3,2025-03-11,Tuesday,12,1,39999,7999.8,20,31999.2,UPI,0
O7708,C841,P3,2025-07-24,Thursday,18,1,39999,7999.8,20,31999.2,UPI,0
O7709,C196,P5,2025-11-22,Saturday,1,1,3499,1014.71,29,2484.29,UPI,0
O7710,C96,P4,2025-07-19,Saturday,0,1,24990,499.8,2,24490.2,UPI,0
O7711,C891,P5,2025-03-08,Saturday,11,1,3499,1329.62,38,2169.38,COD,1
O7712,C195,P4,2025-12-09,Tuesday,14,1,24990,0.0,0,24990.0,COD,1
O7713,C880,P3,2025-10-03,Friday,5,1,39999,7999.8,20,31999.2,UPI,0
O7714,C550,P1,2025-02-21,Friday,19,1,11999,3599.7,30,8399.3,Card,0
O7715,C287,P4,2025-06-27,Friday,3,1,24990,9496.2,38,15493.8,UPI,0
O7716,C572,P4,2025-05-02,Friday,13,3,24990,22491.0,30,52479.0,COD,1
O7717,C767,P5,2025-03-13,Thursday,18,1,3499,34.99,1,3464.01,COD,1
O7718,C846,P3,2025-10-04,Saturday,3,1,39999,11999.7,30,27999.3,UPI,0
O7719,C624,P5,2025-01-31,Friday,19,1,3499,349.9,10,3149.1,Card,0
O7720,C173,P1,2025-03-19,Wednesday,9,1,11999,2399.8,20,9599.2,UPI,0
O7721,C875,P5,2025-12-31,Wednesday,16,1,3499,1399.6,40,2099.4,UPI,0
O7722,C913,P6,2025-11-10,Monday,0,1,3199,63.98,2,3135.02,COD,1
O7723,C119,P6,2025-01-13,Monday,18,1,3199,319.9,10,2879.1,UPI,0
O7724,C776,P4,2025-02-05,Wednesday,18,1,24990,7497.0,30,17493.0,UPI,0
O7725,C706,P5,2025-10-21,Tuesday,9,1,3499,34.99,1,3464.01,COD,1
O7726,C836,P1,2025-04-16,Wednesday,13,1,11999,3599.7,30,8399.3,COD,1
O7727,C698,P1,2025-05-24,Saturday,5,1,11999,3719.69,31,8279.31,UPI,0
O7728,C890,P6,2025-02-27,Thursday,15,3,3199,0.0,0,9597.0,COD,1
O7729,C604,P3,2025-06-21,Saturday,10,1,39999,0.0,0,39999.0,Card,0
O7730,C496,P6,2025-02-02,Sunday,8,1,3199,1279.6,40,1919.4,UPI,0
O7731,C799,P5,2025-09-05,Friday,10,1,3499,1329.62,38,2169.38,UPI,0
O7732,C581,P5,2025-10-13,Monday,18,1,3499,629.82,18,2869.18,COD,1
O7733,C115,P6,2025-02-19,Wednesday,4,1,3199,319.9,10,2879.1,UPI,0
O7734,C626,P6,2025-12-22,Monday,6,1,3199,0.0,0,3199.0,UPI,0
O7735,C771,P2,2025-05-12,Monday,16,3,1799,1619.1,30,3777.9,COD,1
O7736,C869,P5,2025-01-04,Saturday,11,1,3499,384.89,11,3114.11,Card,0
O7737,C42,P3,2025-03-13,Thursday,16,2,39999,7199.82,9,72798.18,UPI,0
O7738,C86,P3,2025-05-01,Thursday,22,1,39999,11599.71,29,28399.29,UPI,0
O7739,C300,P2,2025-10-08,Wednesday,15,1,1799,539.7,30,1259.3,COD,1
O7740,C274,P2,2025-09-17,Wednesday,21,1,1799,0.0,0,1799.0,Card,0
O7741,C489,P5,2025-03-13,Thursday,18,1,3499,0.0,0,3499.0,UPI,0
O7742,C118,P4,2025-01-15,Wednesday,19,1,24990,2249.1,9,22740.9,COD,1
O7743,C359,P4,2025-07-19,Saturday,1,1,24990,2499.0,10,22491.0,UPI,0
O7744,C387,P6,2025-04-19,Saturday,0,1,3199,1343.58,42,1855.42,Card,0
O7745,C806,P5,2025-02-16,Sunday,7,1,3499,0.0,0,3499.0,UPI,0
O7746,C530,P6,2025-09-22,Monday,5,1,3199,0.0,0,3199.0,Card,0
O7747,C644,P1,2025-08-25,Monday,16,1,11999,1199.9,10,10799.1,COD,1
O7748,C996,P4,2025-03-24,Monday,3,1,24990,7497.0,30,17493.0,UPI,0
O7749,C798,P2,2025-08-25,Monday,7,1,1799,0.0,0,1799.0,UPI,0
O7750,C366,P1,2025-07-30,Wednesday,0,1,11999,2639.78,22,9359.22,COD,1
O7751,C476,P6,2025-01-03,Friday,18,3,3199,1919.4,20,7677.6,COD,1
O7752,C59,P5,2025-03-19,Wednesday,19,1,3499,699.8,20,2799.2,COD,1
O7753,C593,P1,2025-04-13,Sunday,6,1,11999,4559.62,38,7439.38,Card,0
O7754,C946,P6,2025-10-28,Tuesday,23,3,3199,95.97,1,9501.03,Card,0
O7755,C630,P6,2025-03-24,Monday,10,1,3199,639.8,20,2559.2,UPI,0
O7756,C338,P4,2025-06-17,Tuesday,16,1,24990,4998.0,20,19992.0,COD,1
O7757,C521,P3,2025-11-03,Monday,23,1,39999,4399.89,11,35599.11,UPI,0
O7758,C773,P5,2025-10-01,Wednesday,6,1,3499,1049.7,30,2449.3,UPI,0
O7759,C418,P4,2025-02-28,Friday,1,1,24990,4748.1,19,20241.9,Card,0
O7760,C135,P4,2025-09-26,Friday,17,1,24990,4998.0,20,19992.0,COD,1
O7761,C526,P2,2025-03-23,Sunday,1,1,1799,179.9,10,1619.1,COD,1
O7762,C4,P6,2025-04-16,Wednesday,12,1,3199,1343.58,42,1855.42,COD,1
O7763,C65,P1,2025-09-05,Friday,18,1,11999,2399.8,20,9599.2,COD,1
O7764,C110,P6,2025-10-10,Friday,13,1,3199,0.0,0,3199.0,UPI,0
O7765,C224,P1,2025-02-24,Monday,15,1,11999,3599.7,30,8399.3,UPI,0
O7766,C391,P1,2025-09-11,Thursday,9,1,11999,1199.9,10,10799.1,COD,1
O7767,C813,P6,2025-06-23,Monday,11,1,3199,639.8,20,2559.2,UPI,0
O7768,C103,P2,2025-03-08,Saturday,11,2,1799,359.8,10,3238.2,COD,1
O7769,C277,P1,2025-02-10,Monday,12,1,11999,0.0,0,11999.0,UPI,0
O7770,C949,P1,2025-06-26,Thursday,19,1,11999,1199.9,10,10799.1,COD,1
O7771,C662,P3,2025-04-28,Monday,9,2,39999,23999.4,30,55998.6,Card,0
O7772,C135,P5,2025-08-20,Wednesday,23,1,3499,349.9,10,3149.1,UPI,0
O7773,C287,P5,2025-11-14,Friday,9,1,3499,349.9,10,3149.1,UPI,0
O7774,C64,P6,2025-08-17,Sunday,11,2,3199,1919.4,30,4478.6,Card,0
O7775,C845,P3,2025-03-28,Friday,14,1,39999,15599.61,39,24399.39,UPI,0
O7776,C33,P5,2025-07-03,Thursday,12,1,3499,349.9,10,3149.1,COD,1
O7777,C449,P5,2025-09-07,Sunday,0,1,3499,0.0,0,3499.0,UPI,0
O7778,C343,P5,2025-12-03,Wednesday,0,1,3499,1049.7,30,2449.3,COD,1
O7779,C768,P3,2025-03-08,Saturday,7,1,39999,11999.7,30,27999.3,UPI,0
O7780,C755,P3,2025-08-30,Saturday,20,1,39999,3999.9,10,35999.1,COD,1
O7781,C1,P6,2025-02-16,Sunday,8,1,3199,959.7,30,2239.3,UPI,0
O7782,C58,P5,2025-03-22,Saturday,3,1,3499,1469.58,42,2029.42,COD,1
O7783,C677,P5,2025-10-01,Wednesday,16,1,3499,349.9,10,3149.1,UPI,0
O7784,C833,P1,2025-09-04,Thursday,13,1,11999,0.0,0,11999.0,UPI,0
O7785,C469,P5,2025-03-29,Saturday,3,1,3499,699.8,20,2799.2,Card,0
O7786,C167,P3,2025-04-25,Friday,11,1,39999,0.0,0,39999.0,COD,1
O7787,C978,P1,2025-08-28,Thursday,3,2,11999,6719.44,28,17278.56,COD,1
O7788,C475,P5,2025-12-29,Monday,22,1,3499,69.98,2,3429.02,Card,0
O7789,C860,P6,2025-09-08,Monday,15,1,3199,319.9,10,2879.1,COD,1
O7790,C175,P3,2025-02-17,Monday,3,1,39999,11999.7,30,27999.3,COD,1
O7791,C982,P2,2025-08-22,Friday,11,1,1799,323.82,18,1475.18,UPI,0
O7792,C892,P3,2025-08-18,Monday,21,2,39999,25599.36,32,54398.64,Card,0
O7793,C888,P5,2025-08-30,Saturday,8,1,3499,0.0,0,3499.0,UPI,0
O7794,C939,P4,2025-03-05,Wednesday,18,1,24990,0.0,0,24990.0,Card,0
O7795,C233,P2,2025-08-12,Tuesday,19,1,1799,539.7,30,1259.3,Card,0
O7796,C381,P6,2025-06-30,Monday,10,1,3199,959.7,30,2239.3,COD,1
O7797,C8,P5,2025-05-09,Friday,4,1,3499,664.81,19,2834.19,Card,0
O7798,C984,P3,2025-08-28,Thursday,8,1,39999,0.0,0,39999.0,UPI,0
O7799,C933,P6,2025-11-01,Saturday,19,3,3199,1919.4,20,7677.6,UPI,0
O7800,C255,P1,2025-01-20,Monday,15,1,11999,0.0,0,11999.0,UPI,0
O7801,C300,P4,2025-09-02,Tuesday,5,1,24990,4748.1,19,20241.9,Card,0
O7802,C442,P5,2025-12-17,Wednesday,11,1,3499,1399.6,40,2099.4,UPI,0
O7803,C361,P4,2025-07-22,Tuesday,5,1,24990,0.0,0,24990.0,UPI,0
O7804,C911,P3,2025-11-25,Tuesday,12,1,39999,7999.8,20,31999.2,COD,1
O7805,C612,P6,2025-10-08,Wednesday,11,1,3199,1023.68,32,2175.32,UPI,0
O7806,C684,P2,2025-06-15,Sunday,15,1,1799,755.58,42,1043.42,UPI,0
O7807,C287,P5,2025-07-21,Monday,15,1,3499,664.81,19,2834.19,UPI,0
O7808,C323,P4,2025-04-13,Sunday,11,1,24990,0.0,0,24990.0,Card,0
O7809,C752,P4,2025-03-12,Wednesday,18,1,24990,9996.0,40,14994.0,UPI,0
O7810,C503,P2,2025-09-03,Wednesday,11,1,1799,17.99,1,1781.01,COD,1
O7811,C781,P4,2025-02-13,Thursday,0,1,24990,4498.2,18,20491.8,COD,1
O7812,C524,P3,2025-04-27,Sunday,13,1,39999,3999.9,10,35999.1,UPI,0
O7813,C989,P3,2025-12-01,Monday,11,1,39999,7599.81,19,32399.19,UPI,0
O7814,C736,P6,2025-01-17,Friday,6,1,3199,991.69,31,2207.31,COD,1
O7815,C718,P5,2025-04-16,Wednesday,5,1,3499,699.8,20,2799.2,UPI,0
O7816,C66,P4,2025-11-17,Monday,13,1,24990,7497.0,30,17493.0,Card,0
O7817,C15,P2,2025-09-13,Saturday,3,1,1799,0.0,0,1799.0,COD,1
O7818,C541,P2,2025-05-14,Wednesday,14,1,1799,359.8,20,1439.2,COD,1
O7819,C75,P1,2025-05-21,Wednesday,21,1,11999,3599.7,30,8399.3,COD,1
O7820,C474,P2,2025-12-30,Tuesday,18,2,1799,0.0,0,3598.0,COD,1
O7821,C819,P3,2025-06-01,Sunday,0,1,39999,3999.9,10,35999.1,UPI,0
O7822,C727,P1,2025-07-29,Tuesday,12,1,11999,1439.88,12,10559.12,COD,1
O7823,C570,P2,2025-04-10,Thursday,6,1,1799,0.0,0,1799.0,COD,1
O7824,C720,P4,2025-01-24,Friday,23,1,24990,4998.0,20,19992.0,UPI,0
O7825,C955,P3,2025-09-21,Sunday,11,1,39999,8799.78,22,31199.22,COD,1
O7826,C224,P5,2025-09-07,Sunday,10,1,3499,349.9,10,3149.1,COD,1
O7827,C788,P4,2025-03-29,Saturday,21,1,24990,2499.0,10,22491.0,Card,0
O7828,C210,P3,2025-04-23,Wednesday,16,2,39999,0.0,0,79998.0,COD,1
O7829,C231,P2,2025-05-28,Wednesday,7,1,1799,179.9,10,1619.1,UPI,0
O7830,C813,P5,2025-07-09,Wednesday,1,1,3499,1049.7,30,2449.3,COD,1
O7831,C813,P3,2025-11-23,Sunday,2,1,39999,0.0,0,39999.0,COD,1
O7832,C37,P5,2025-02-01,Saturday,7,1,3499,69.98,2,3429.02,COD,1
O7833,C191,P2,2025-01-22,Wednesday,14,1,1799,0.0,0,1799.0,UPI,0
O7834,C175,P6,2025-11-24,Monday,20,1,3199,0.0,0,3199.0,COD,1
O7835,C198,P1,2025-07-08,Tuesday,5,1,11999,1199.9,10,10799.1,COD,1
O7836,C871,P2,2025-03-07,Friday,22,1,1799,0.0,0,1799.0,Card,0
O7837,C783,P5,2025-02-24,Monday,11,1,3499,1014.71,29,2484.29,COD,1
O7838,C46,P2,2025-08-18,Monday,9,1,1799,179.9,10,1619.1,COD,1
O7839,C164,P4,2025-08-31,Sunday,18,2,24990,9996.0,20,39984.0,COD,1
O7840,C158,P1,2025-01-02,Thursday,19,1,11999,1199.9,10,10799.1,COD,1
O7841,C810,P5,2025-10-01,Wednesday,14,1,3499,699.8,20,2799.2,UPI,0
O7842,C797,P4,2025-08-25,Monday,4,1,24990,4998.0,20,19992.0,UPI,0
O7843,C386,P4,2025-02-10,Monday,7,1,24990,1999.2,8,22990.8,COD,1
O7844,C880,P2,2025-08-24,Sunday,9,1,1799,341.81,19,1457.19,UPI,0
O7845,C291,P2,2025-06-24,Tuesday,23,1,1799,0.0,0,1799.0,COD,1
O7846,C498,P3,2025-12-16,Tuesday,21,1,39999,0.0,0,39999.0,UPI,0
O7847,C643,P6,2025-08-16,Saturday,12,1,3199,607.81,19,2591.19,Card,0
O7848,C310,P6,2025-02-12,Wednesday,23,1,3199,0.0,0,3199.0,UPI,0
O7849,C32,P4,2025-03-14,Friday,1,1,24990,7497.0,30,17493.0,COD,1
O7850,C119,P1,2025-04-13,Sunday,10,1,11999,4679.61,39,7319.39,UPI,0
O7851,C887,P2,2025-10-27,Monday,5,1,1799,719.6,40,1079.4,Card,0
O7852,C879,P3,2025-12-25,Thursday,20,1,39999,7999.8,20,31999.2,UPI,0
O7853,C475,P1,2025-02-13,Thursday,11,1,11999,4919.59,41,7079.41,UPI,0
O7854,C8,P2,2025-09-04,Thursday,0,1,1799,719.6,40,1079.4,UPI,0
O7855,C761,P3,2025-07-07,Monday,5,1,39999,11199.72,28,28799.28,UPI,0
O7856,C820,P1,2025-01-16,Thursday,5,2,11999,2399.8,10,21598.2,COD,1
O7857,C554,P3,2025-01-24,Friday,0,1,39999,7999.8,20,31999.2,Card,0
O7858,C998,P6,2025-06-22,Sunday,3,2,3199,1279.6,20,5118.4,COD,1
O7859,C755,P2,2025-01-20,Monday,10,1,1799,755.58,42,1043.42,UPI,0
O7860,C592,P5,2025-06-02,Monday,22,1,3499,0.0,0,3499.0,UPI,0
O7861,C497,P4,2025-08-06,Wednesday,6,1,24990,0.0,0,24990.0,COD,1
