order_id,is_returned,return_reason,return_days_after_delivery
O7557,1,SIZE_FIT_ISSUE,6
O7558,0,NONE,0
O7559,0,NONE,0
O7560,0,NONE,0
O7561,0,NONE,0
O7562,1,SIZE_FIT_ISSUE,8
O7563,1,SIZE_FIT_ISSUE,7
O7564,0,NONE,0
O7565,0,NONE,0
O7566,0,NONE,0
O7567,0,NONE,0
O7568,0,NONE,0
O7569,1,WRONG_ITEM,4
O7570,0,NONE,0
O7571,1,SIZE_FIT_ISSUE,2
O7572,0,NONE,0
O7573,0,NONE,0
O7574,0,NONE,0
O7575,0,NONE,0
O7576,0,NONE,0
O7577,0,NONE,0
O7578,1,SIZE_FIT_ISSUE,3
O7579,0,NONE,0
O7580,1,SIZE_FIT_ISSUE,2
O7581,0,NONE,0
O7582,1,WRONG_ITEM,1
O7583,0,NONE,0
O7584,0,NONE,0
O7585,1,WRONG_ITEM,7
O7586,0,NONE,0
O7587,0,NONE,0
O7588,1,SIZE_FIT_ISSUE,7
O7589,1,NO_LONGER_NEEDED,1
O7590,0,NONE,0
O7591,0,NONE,0
O7592,0,NONE,0
O7593,1,DAMAGED_IN_TRANSIT,4
O7594,1,DAMAGED_IN_TRANSIT,9
O7595,0,NONE,0
O7596,0,NONE,0
O7597,0,NONE,0
O7598,0,NONE,0
O7599,1,DAMAGED_IN_TRANSIT,1
O7600,1,WRONG_ITEM,6
O7601,1,SIZE_FIT_ISSUE,7
O7602,0,NONE,0
O7603,0,NONE,0
O7604,0,NONE,0
O7605,0,NONE,0
O7606,1,NO_LONGER_NEEDED,9
O7607,0,NONE,0
O7608,1,SIZE_FIT_ISSUE,9
O7609,0,NONE,0
O7610,1,DAMAGED_IN_TRANSIT,4
O7611,0,NONE,0
O7612,0,NONE,0
O7613,0,NONE,0
O7614,0,NONE,0
O7615,0,NONE,0
O7616,0,NONE,0
O7617,0,NONE,0
O7618,0,NONE,0
O7619,0,NONE,0
O7620,1,SIZE_FIT_ISSUE,1
O7621,0,NONE,0
O7622,0,NONE,0
O7623,1,SIZE_FIT_ISSUE,9
O7624,1,DAMAGED_IN_TRANSIT,5
O7625,1,DAMAGED_IN_TRANSIT,1
O7626,0,NONE,0
O7627,1,WRONG_ITEM,1
O7628,1,DELIVERY_DELAY,3
O7629,0,NONE,0
O7630,1,NO_LONGER_NEEDED,4
O7631,0,NONE,0
O7632,0,NONE,0
O7633,0,NONE,0
O7634,1,WRONG_ITEM,9
O7635,0,NONE,0
O7636,0,NONE,0
O7637,0,NONE,0
O7638,0,NONE,0
O7639,0,NONE,0
O7640,0,NONE,0
O7641,0,NONE,0
O7642,0,NONE,0
O7643,0,NONE,0
O7644,0,NONE,0
O7645,1,DAMAGED_IN_TRANSIT,3
O7646,1,NOT_AS_DESCRIBED,4
O7647,0,NONE,0
O7648,1,DAMAGED_IN_TRANSIT,10
O7649,1,QUALITY_DEFECT,9
O7650,1,DAMAGED_IN_TRANSIT,8
O7651,0,NONE,0
O7652,0,NONE,0
O7653,0,NONE,0
O7654,1,SIZE_FIT_ISSUE,8
O7655,0,NONE,0
O7656,1,DAMAGED_IN_TRANSIT,4
O7657,0,NONE,0
O7658,1,WRONG_ITEM,4
O7659,1,WRONG_ITEM,9
O7660,1,SIZE_FIT_ISSUE,7
O7661,0,NONE,0
O7662,1,NO_LONGER_NEEDED,3
O7663,1,WRONG_ITEM,2
O7664,1,WRONG_ITEM,4
O7665,1,WRONG_ITEM,8
O7666,0,NONE,0
O7667,1,NOT_AS_DESCRIBED,2
O7668,0,NONE,0
O7669,0,NONE,0
O7670,0,NONE,0
O7671,0,NONE,0
O7672,1,NOT_AS_DESCRIBED,1
O7673,1,NO_LONGER_NEEDED,10
O7674,1,NO_LONGER_NEEDED,1
O7675,0,NONE,0
O7676,1,SIZE_FIT_ISSUE,5
O7677,0,NONE,0
O7678,1,WRONG_ITEM,10
O7679,0,NONE,0
O7680,0,NONE,0
O7681,0,NONE,0
O7682,1,NO_LONGER_NEEDED,1
O7683,0,NONE,0
O7684,1,SIZE_FIT_ISSUE,5
O7685,0,NONE,0
O7686,1,DAMAGED_IN_TRANSIT,4
O7687,0,NONE,0
O7688,0,NONE,0
O7689,0,NONE,0
O7690,0,NONE,0
O7691,1,QUALITY_DEFECT,3
O7692,1,DAMAGED_IN_TRANSIT,10
O7693,1,DAMAGED_IN_TRANSIT,5
O7694,1,DAMAGED_IN_TRANSIT,6
O7695,0,NONE,0
O7696,0,NONE,0
O7697,1,WRONG_ITEM,6
O7698,0,NONE,0
O7699,1,SIZE_FIT_ISSUE,9
O7700,1,QUALITY_DEFECT,4
O7701,1,WRONG_ITEM,7
O7702,0,NONE,0
O7703,1,SIZE_FIT_ISSUE,1
O7704,1,NO_LONGER_NEEDED,3
O7705,1,WRONG_ITEM,1
O7706,1,WRONG_ITEM,3
O7707,1,QUALITY_DEFECT,3
O7708,1,WRONG_ITEM,1
O7709,1,QUALITY_DEFECT,7
O7710,1,SIZE_FIT_ISSUE,8
O7711,1,SIZE_FIT_ISSUE,2
O7712,0,NONE,0
O7713,0,NONE,0
O7714,1,SIZE_FIT_ISSUE,1
O7715,0,NONE,0
O7716,1,SIZE_FIT_ISSUE,7
O7717,1,NOT_AS_DESCRIBED,4
O7718,1,NO_LONGER_NEEDED,10
O7719,0,NONE,0
O7720,0,NONE,0
O7721,0,NONE,0
O7722,0,NONE,0
O7723,0,NONE,0
O7724,1,WRONG_ITEM,9
O7725,1,SIZE_FIT_ISSUE,5
O7726,0,NONE,0
O7727,0,NONE,0
O7728,1,SIZE_FIT_ISSUE,5
O7729,0,NONE,0
O7730,0,NONE,0
O7731,0,NONE,0
O7732,1,DAMAGED_IN_TRANSIT,4
O7733,0,NONE,0
O7734,0,NONE,0
O7735,1,NO_LONGER_NEEDED,4
O7736,1,SIZE_FIT_ISSUE,8
O7737,0,NONE,0
O7738,0,NONE,0
O7739,1,WRONG_ITEM,4
O7740,0,NONE,0
O7741,1,NO_LONGER_NEEDED,8
O7742,0,NONE,0
O7743,1,QUALITY_DEFECT,10
O7744,0,NONE,0
O7745,0,NONE,0
O7746,0,NONE,0
O7747,0,NONE,0
O7748,0,NONE,0
O7749,0,NONE,0
O7750,1,WRONG_ITEM,2
O7751,0,NONE,0
O7752,1,NOT_AS_DESCRIBED,7
O7753,0,NONE,0
O7754,0,NONE,0
O7755,0,NONE,0
O7756,1,SIZE_FIT_ISSUE,5
O7757,1,SIZE_FIT_ISSUE,4
O7758,0,NONE,0
O7759,1,SIZE_FIT_ISSUE,10
O7760,0,NONE,0
O7761,1,DAMAGED_IN_TRANSIT,8
O7762,0,NONE,0
O7763,0,NONE,0
O7764,0,NONE,0
O7765,0,NONE,0
O7766,0,NONE,0
O7767,0,NONE,0
O7768,1,SIZE_FIT_ISSUE,7
O7769,1,SIZE_FIT_ISSUE,5
O7770,1,NOT_AS_DESCRIBED,5
O7771,0,NONE,0
O7772,1,SIZE_FIT_ISSUE,4
O7773,0,NONE,0
O7774,0,NONE,0
O7775,0,NONE,0
O7776,1,DAMAGED_IN_TRANSIT,6
O7777,1,QUALITY_DEFECT,9
O7778,0,NONE,0
O7779,1,NO_LONGER_NEEDED,6
O7780,0,NONE,0
O7781,0,NONE,0
O7782,0,NONE,0
O7783,0,NONE,0
O7784,1,NOT_AS_DESCRIBED,10
O7785,0,NONE,0
O7786,0,NONE,0
O7787,1,QUALITY_DEFECT,5
O7788,0,NONE,0
O7789,1,SIZE_FIT_ISSUE,7
O7790,0,NONE,0
O7791,0,NONE,0
O7792,0,NONE,0
O7793,1,SIZE_FIT_ISSUE,3
O7794,1,SIZE_FIT_ISSUE,9
O7795,0,NONE,0
O7796,1,WRONG_ITEM,9
O7797,1,SIZE_FIT_ISSUE,4
O7798,1,WRONG_ITEM,5
O7799,0,NONE,0
O7800,1,NOT_AS_DESCRIBED,10
O7801,1,SIZE_FIT_ISSUE,9
O7802,1,NOT_AS_DESCRIBED,9
O7803,0,NONE,0
O7804,0,NONE,0
O7805,0,NONE,0
O7806,0,NONE,0
O7807,1,WRONG_ITEM,6
O7808,0,NONE,0
O7809,1,SIZE_FIT_ISSUE,5
O7810,0,NONE,0
O7811,0,NONE,0
O7812,1,QUALITY_DEFECT,10
O7813,1,NO_LONGER_NEEDED,9
O7814,0,NONE,0
O7815,1,DAMAGED_IN_TRANSIT,2
O7816,0,NONE,0
O7817,0,NONE,0
O7818,1,QUALITY_DEFECT,1
O7819,0,NONE,0
O7820,0,NONE,0
O7821,1,SIZE_FIT_ISSUE,2
O7822,0,NONE,0
O7823,1,SIZE_FIT_ISSUE,2
O7824,0,NONE,0
O7825,0,NONE,0
O7826,1,DELIVERY_DELAY,3
O7827,0,NONE,0
O7828,0,NONE,0
O7829,0,NONE,0
O7830,1,SIZE_FIT_ISSUE,3
O7831,0,NONE,0
O7832,0,NONE,0
O7833,0,NONE,0
O7834,1,SIZE_FIT_ISSUE,7
O7835,0,NONE,0
O7836,0,NONE,0
O7837,0,NONE,0
O7838,0,NONE,0
O7839,1,SIZE_FIT_ISSUE,1
O7840,0,NONE,0
O7841,0,NONE,0
O7842,0,NONE,0
O7843,0,NONE,0
O7844,0,NONE,0
O7845,1,SIZE_FIT_ISSUE,3
O7846,1,DELIVERY_DELAY,8
O7847,0,NONE,0
O7848,0,NONE,0
O7849,0,NONE,0
O7850,0,NONE,0
O7851,0,NONE,0
O7852,1,DAMAGED_IN_TRANSIT,6
O7853,0,NONE,0
O7854,1,QUALITY_DEFECT,3
O7855,0,NONE,0
O7856,0,NONE,0
O7857,1,WRONG_ITEM,3
O7858,0,NONE,0
O7859,0,NONE,0
O7860,1,SIZE_FIT_ISSUE,8
O7861,1,QUALITY_DEFECT,10
O7862,0,NONE,0
O7863,1,DELIVERY_DELAY,5
O7864,0,NONE,0
O7865,1,WRONG_ITEM,9
O7866,1,SIZE_FIT_ISSUE,6
O7867,0,NONE,0
O7868,0,NONE,0
O7869,1,SIZE_FIT_ISSUE,6
O7870,0,NONE,0
O7871,1,SIZE_FIT_ISSUE,10
O7872,0,NONE,0
O7873,0,NONE,0
O7874,0,NONE,0
O7875,0,NONE,0
O7876,0,NONE,0
O7877,0,NONE,0
O7878,0,NONE,0
O7879,1,NO_LONGER_NEEDED,9
O7880,1,SIZE_FIT_ISSUE,7
O7881,0,NONE,0
O7882,0,NONE,0
O7883,1,WRONG_ITEM,10
O7884,0,NONE,0
O7885,0,NONE,0
O7886,0,NONE,0
O7887,1,SIZE_FIT_ISSUE,3
O7888,0,NONE,0
O7889,1,DAMAGED_IN_TRANSIT,3
O7890,1,DAMAGED_IN_TRANSIT,4
O7891,0,NONE,0
O7892,0,NONE,0
O7893,1,WRONG_ITEM,5
O7894,0,NONE,0
O7895,0,NONE,0
O7896,1,SIZE_FIT_ISSUE,7
O7897,1,SIZE_FIT_ISSUE,9
O7898,1,NO_LONGER_NEEDED,6
O7899,0,NONE,0
O7900,0,NONE,0
O7901,0,NONE,0
O7902,0,NONE,0
O7903,0,NONE,0
O7904,0,NONE,0
O7905,0,NONE,0
O7906,0,NONE,0
O7907,1,SIZE_FIT_ISSUE,7
O7908,0,NONE,0
O7909,0,NONE,0
O7910,1,SIZE_FIT_ISSUE,5
O7911,0,NONE,0
O7912,0,NONE,0
O7913,0,NONE,0
O7914,1,SIZE_FIT_ISSUE,5
O7915,1,SIZE_FIT_ISSUE,9
O7916,0,NONE,0
O7917,1,DELIVERY_DELAY,10
O7918,0,NONE,0
O7919,0,NONE,0
O7920,1,NO_LONGER_NEEDED,3
O7921,1,WRONG_ITEM,5
O7922,0,NONE,0
O7923,1,SIZE_FIT_ISSUE,9
O7924,0,NONE,0
O7925,1,NOT_AS_DESCRIBED,2
O7926,0,NONE,0
O7927,0,NONE,0
O7928,0,NONE,0
O7929,1,QUALITY_DEFECT,3
O7930,0,NONE,0
O7931,0,NONE,0
O7932,0,NONE,0
O7933,1,SIZE_FIT_ISSUE,3
O7934,1,SIZE_FIT_ISSUE,6
O7935,1,NOT_AS_DESCRIBED,3
O7936,0,NONE,0
O7937,1,DAMAGED_IN_TRANSIT,3
O7938,0,NONE,0
O7939,1,SIZE_FIT_ISSUE,10
O7940,0,NONE,0
O7941,0,NONE,0
O7942,1,WRONG_ITEM,10
O7943,0,NONE,0
O7944,0,NONE,0
O7945,1,DAMAGED_IN_TRANSIT,7
O7946,1,QUALITY_DEFECT,7
O7947,0,NONE,0
O7948,1,NO_LONGER_NEEDED,1
O7949,0,NONE,0
O7950,1,QUALITY_DEFECT,9
O7951,0,NONE,0
O7952,0,NONE,0
O7953,0,NONE,0
O7954,1,WRONG_ITEM,4
O7955,1,SIZE_FIT_ISSUE,2
O7956,0,NONE,0
O7957,1,SIZE_FIT_ISSUE,7
O7958,1,DAMAGED_IN_TRANSIT,1
O7959,0,NONE,0
O7960,1,SIZE_FIT_ISSUE,3
O7961,0,NONE,0
O7962,0,NONE,0
O7963,1,NO_LONGER_NEEDED,3
O7964,0,NONE,0
O7965,1,SIZE_FIT_ISSUE,5
O7966,0,NONE,0
O7967,1,DAMAGED_IN_TRANSIT,8
O7968,0,NONE,0
O7969,0,NONE,0
O7970,0,NONE,0
O7971,1,SIZE_FIT_ISSUE,9
O7972,1,WRONG_ITEM,2
O7973,0,NONE,0
O7974,1,WRONG_ITEM,2
O7975,1,SIZE_FIT_ISSUE,3
O7976,1,NOT_AS_DESCRIBED,9
O7977,0,NONE,0
O7978,1,SIZE_FIT_ISSUE,5
O7979,1,SIZE_FIT_ISSUE,5
O7980,1,QUALITY_DEFECT,5
O7981,0,NONE,0
O7982,1,SIZE_FIT_ISSUE,9
O7983,0,NONE,0
O7984,1,SIZE_FIT_ISSUE,2
O7985,0,NONE,0
O7986,0,NONE,0
O7987,0,NONE,0
O7988,1,SIZE_FIT_ISSUE,1
O7989,0,NONE,0
O7990,1,SIZE_FIT_ISSUE,2
O7991,0,NONE,0
O7992,0,NONE,0
O7993,1,QUALITY_DEFECT,5
O7994,0,NONE,0
O7995,1,SIZE_FIT_ISSUE,1
O7996,1,SIZE_FIT_ISSUE,3
O7997,0,NONE,0
O7998,0,NONE,0
O7999,0,NONE,0
O8000,0,NONE,0
O8001,0,NONE,0
O8002,0,NONE,0
O8003,1,QUALITY_DEFECT,9
O8004,0,NONE,0
O8005,0,NONE,0
O8006,1,SIZE_FIT_ISSUE,2
O8007,0,NONE,0
O8008,0,NONE,0
O8009,1,SIZE_FIT_ISSUE,6
O8010,0,NONE,0
O8011,0,NONE,0
O8012,0,NONE,0
O8013,0,NONE,0
O8014,1,NO_LONGER_NEEDED,9
O8015,1,DAMAGED_IN_TRANSIT,8
O8016,0,NONE,0
O8017,1,SIZE_FIT_ISSUE,8
O8018,1,SIZE_FIT_ISSUE,6
O8019,0,NONE,0
O8020,1,QUALITY_DEFECT,5
O8021,0,NONE,0
O8022,1,SIZE_FIT_ISSUE,6
O8023,0,NONE,0
O8024,0,NONE,0
O8025,1,NOT_AS_DESCRIBED,5
O8026,0,NONE,0
O8027,1,WRONG_ITEM,3
O8028,0,NONE,0
O8029,1,SIZE_FIT_ISSUE,2
O8030,1,NO_LONGER_NEEDED,6
O8031,0,NONE,0
O8032,1,WRONG_ITEM,7
O8033,0,NONE,0
O8034,0,NONE,0
O8035,0,NONE,0
O8036,0,NONE,0
O8037,0,NONE,0
O8038,0,NONE,0
O8039,0,NONE,0
O8040,0,NONE,0
O8041,1,QUALITY_DEFECT,7
O8042,1,SIZE_FIT_ISSUE,7
O8043,0,NONE,0
O8044,1,SIZE_FIT_ISSUE,2
O8045,0,NONE,0
O8046,0,NONE,0
O8047,0,NONE,0
O8048,0,NONE,0
O8049,1,DELIVERY_DELAY,1
O8050,1,QUALITY_DEFECT,4
O8051,0,NONE,0
O8052,0,NONE,0
O8053,0,NONE,0
O8054,1,DAMAGED_IN_TRANSIT,3
O8055,0,NONE,0
O8056,0,NONE,0
O8057,1,SIZE_FIT_ISSUE,9
O8058,0,NONE,0
O8059,0,NONE,0
O8060,0,NONE,0
O8061,0,NONE,0
O8062,1,SIZE_FIT_ISSUE,1
O8063,0,NONE,0
O8064,1,NO_LONGER_NEEDED,9
O8065,1,SIZE_FIT_ISSUE,2
O8066,0,NONE,0
O8067,0,NONE,0
O8068,1,SIZE_FIT_ISSUE,10
O8069,0,NONE,0
O8070,0,NONE,0
O8071,0,NONE,0
O8072,0,NONE,0
O8073,0,NONE,0
O8074,0,NONE,0
O8075,0,NONE,0
O8076,0,NONE,0
O8077,0,NONE,0
O8078,1,NOT_AS_DESCRIBED,7
O8079,1,DELIVERY_DELAY,5
O8080,1,WRONG_ITEM,10
O8081,0,NONE,0
O8082,1,NOT_AS_DESCRIBED,7
O8083,1,DAMAGED_IN_TRANSIT,9
O8084,1,SIZE_FIT_ISSUE,9
O8085,0,NONE,0
O8086,0,NONE,0
O8087,0,NONE,0
O8088,0,NONE,0
O8089,0,NONE,0
O8090,1,WRONG_ITEM,10
O8091,1,QUALITY_DEFECT,4
O8092,1,DAMAGED_IN_TRANSIT,9
O8093,0,NONE,0
O8094,1,NO_LONGER_NEEDED,10
O8095,0,NONE,0
O8096,0,NONE,0
O8097,1,NO_LONGER_NEEDED,2
O8098,1,SIZE_FIT_ISSUE,4
O8099,1,SIZE_FIT_ISSUE,2
O8100,0,NONE,0
O8101,0,NONE,0
O8102,0,NONE,0
O8103,0,NONE,0
O8104,1,DAMAGED_IN_TRANSIT,1
O8105,0,NONE,0
O8106,0,NONE,0
O8107,0,NONE,0
O8108,0,NONE,0
O8109,0,NONE,0
O8110,1,DAMAGED_IN_TRANSIT,5
O8111,1,NO_LONGER_NEEDED,4
O8112,0,NONE,0
O8113,0,NONE,0
O8114,0,NONE,0
O8115,0,NONE,0
O8116,0,NONE,0
O8117,0,NONE,0
O8118,0,NONE,0
O8119,1,QUALITY_DEFECT,7
O8120,1,DAMAGED_IN_TRANSIT,7
O8121,0,NONE,0
O8122,0,NONE,0
O8123,0,NONE,0
O8124,0,NONE,0
O8125,1,WRONG_ITEM,9
O8126,0,NONE,0
O8127,0,NONE,0
O8128,1,SIZE_FIT_ISSUE,9
O8129,0,NONE,0
O8130,0,NONE,0
O8131,0,NONE,0
O8132,0,NONE,0
O8133,1,SIZE_FIT_ISSUE,8
O8134,0,NONE,0
O8135,0,NONE,0
O8136,0,NONE,0
O8137,0,NONE,0
O8138,0,NONE,0
O8139,1,SIZE_FIT_ISSUE,3
O8140,0,NONE,0
O8141,0,NONE,0
O8142,1,SIZE_FIT_ISSUE,1
O8143,0,NONE,0
O8144,0,NONE,0
O8145,1,DELIVERY_DELAY,9
O8146,0,NONE,0
O8147,0,NONE,0
O8148,0,NONE,0
O8149,0,NONE,0
O8150,0,NONE,0
O8151,0,NONE,0
O8152,1,SIZE_FIT_ISSUE,2
O8153,1,NO_LONGER_NEEDED,1
O8154,1,SIZE_FIT_ISSUE,3
O8155,0,NONE,0
O8156,0,NONE,0
O8157,0,NONE,0
O8158,1,WRONG_ITEM,9
O8159,0,NONE,0
O8160,0,NONE,0
O8161,1,WRONG_ITEM,9
O8162,1,SIZE_FIT_ISSUE,6
O8163,0,NONE,0
O8164,0,NONE,0
O8165,0,NONE,0
O8166,0,NONE,0
O8167,0,NONE,0
O8168,0,NONE,0
O8169,0,NONE,0
O8170,0,NONE,0
O8171,0,NONE,0
O8172,0,NONE,0
O8173,0,NONE,0
O8174,1,WRONG_ITEM,9
O8175,0,NONE,0
O8176,0,NONE,0
O8177,0,NONE,0
O8178,0,NONE,0
O8179,0,NONE,0
O8180,0,NONE,0
O8181,1,SIZE_FIT_ISSUE,6
O8182,0,NONE,0
O8183,0,NONE,0
O8184,1,QUALITY_DEFECT,3
O8185,1,WRONG_ITEM,1
O8186,1,SIZE_FIT_ISSUE,3
O8187,1,DAMAGED_IN_TRANSIT,5
O8188,1,DELIVERY_DELAY,8
O8189,0,NONE,0
O8190,0,NONE,0
O8191,0,NONE,0
O8192,1,WRONG_ITEM,2
O8193,0,NONE,0
O8194,1,DAMAGED_IN_TRANSIT,3
O8195,1,WRONG_ITEM,8
O8196,0,NONE,0
O8197,0,NONE,0
O8198,0,NONE,0
O8199,0,NONE,0
O8200,0,NONE,0
O8201,1,WRONG_ITEM,4
O8202,1,SIZE_FIT_ISSUE,7
O8203,0,NONE,0
O8204,1,QUALITY_DEFECT,7
O8205,0,NONE,0
O8206,1,WRONG_ITEM,8
O8207,0,NONE,0
O8208,1,SIZE_FIT_ISSUE,2
O8209,1,NO_LONGER_NEEDED,2
O8210,1,QUALITY_DEFECT,2
O8211,1,QUALITY_DEFECT,1
O8212,0,NONE,0
O8213,0,NONE,0
O8214,0,NONE,0
O8215,0,NONE,0
O8216,0,NONE,0
O8217,0,NONE,0
O8218,0,NONE,0
O8219,1,SIZE_FIT_ISSUE,1
O8220,0,NONE,0
O8221,1,DAMAGED_IN_TRANSIT,8
O8222,0,NONE,0
O8223,0,NONE,0
O8224,0,NONE,0
O8225,1,NOT_AS_DESCRIBED,4
O8226,1,SIZE_FIT_ISSUE,7
O8227,0,NONE,0
O8228,0,NONE,0
O8229,0,NONE,0
O8230,0,NONE,0
O8231,0,NONE,0
O8232,0,NONE,0
O8233,0,NONE,0
O8234,0,NONE,0
O8235,0,NONE,0
O8236,0,NONE,0
O8237,0,NONE,0
O8238,1,WRONG_ITEM,1
O8239,0,NONE,0
O8240,1,QUALITY_DEFECT,1
O8241,1,WRONG_ITEM,3
O8242,0,NONE,0
O8243,0,NONE,0
O8244,0,NONE,0
O8245,0,NONE,0
O8246,0,NONE,0
O8247,0,NONE,0
O8248,0,NONE,0
O8249,1,SIZE_FIT_ISSUE,8
O8250,0,NONE,0
O8251,0,NONE,0
O8252,1,NO_LONGER_NEEDED,3
O8253,0,NONE,0
O8254,0,NONE,0
O8255,0,NONE,0
O8256,0,NONE,0
O8257,1,NO_LONGER_NEEDED,5
O8258,0,NONE,0
O8259,0,NONE,0
O8260,1,DAMAGED_IN_TRANSIT,8
O8261,0,NONE,0
O8262,0,NONE,0
O8263,0,NONE,0
O8264,0,NONE,0
O8265,0,NONE,0
O8266,1,SIZE_FIT_ISSUE,10
O8267,1,NOT_AS_DESCRIBED,1
O8268,0,NONE,0
O8269,1,NO_LONGER_NEEDED,7
O8270,0,NONE,0
O8271,0,NONE,0
O8272,0,NONE,0
O8273,1,NOT_AS_DESCRIBED,5
O8274,0,NONE,0
O8275,0,NONE,0
O8276,0,NONE,0
O8277,0,NONE,0
O8278,0,NONE,0
O8279,0,NONE,0
O8280,1,NO_LONGER_NEEDED,3
O8281,0,NONE,0
O8282,0,NONE,0
O8283,0,NONE,0
O8284,1,SIZE_FIT_ISSUE,6
O8285,0,NONE,0
O8286,0,NONE,0
O8287,0,NONE,0
O8288,1,SIZE_FIT_ISSUE,1
O8289,1,NO_LONGER_NEEDED,10
O8290,0,NONE,0
O8291,0,NONE,0
O8292,1,QUALITY_DEFECT,2
O8293,0,NONE,0
O8294,1,SIZE_FIT_ISSUE,7
O8295,0,NONE,0
O8296,0,NONE,0
O8297,0,NONE,0
O8298,1,NOT_AS_DESCRIBED,10
O8299,1,WRONG_ITEM,8
O8300,0,NONE,0
O8301,0,NONE,0
O8302,0,NONE,0
O8303,1,NOT_AS_DESCRIBED,9
O8304,1,SIZE_FIT_ISSUE,6
O8305,0,NONE,0
O8306,0,NONE,0
O8307,1,QUALITY_DEFECT,7
O8308,0,NONE,0
O8309,0,NONE,0
O8310,1,NO_LONGER_NEEDED,8
O8311,0,NONE,0
O8312,0,NONE,0
O8313,1,SIZE_FIT_ISSUE,9
O8314,0,NONE,0
O8315,1,SIZE_FIT_ISSUE,2
O8316,0,NONE,0
O8317,0,NONE,0
O8318,0,NONE,0
O8319,1,SIZE_FIT_ISSUE,3
O8320,0,NONE,0
O8321,0,NONE,0
O8322,1,WRONG_ITEM,1
O8323,1,SIZE_FIT_ISSUE,7
O8324,1,QUALITY_DEFECT,6
O8325,0,NONE,0
O8326,1,WRONG_ITEM,10
O8327,0,NONE,0
O8328,0,NONE,0
O8329,0,NONE,0
O8330,0,NONE,0
O8331,1,NO_LONGER_NEEDED,3
O8332,1,SIZE_FIT_ISSUE,7
O8333,1,SIZE_FIT_ISSUE,5
O8334,0,NONE,0
O8335,1,QUALITY_DEFECT,4
O8336,1,WRONG_ITEM,6
O8337,0,NONE,0
O8338,0,NONE,0
O8339,1,NOT_AS_DESCRIBED,8
O8340,0,NONE,0
O8341,0,NONE,0
O8342,0,NONE,0
O8343,1,NO_LONGER_NEEDED,4
O8344,0,NONE,0
O8345,0,NONE,0
O8346,0,NONE,0
O8347,1,DAMAGED_IN_TRANSIT,7
O8348,0,NONE,0
O8349,1,SIZE_FIT_ISSUE,6
O8350,1,QUALITY_DEFECT,4
O8351,1,NOT_AS_DESCRIBED,8
O8352,0,NONE,0
O8353,1,SIZE_FIT_ISSUE,4
O8354,1,DAMAGED_IN_TRANSIT,5
O8355,1,NO_LONGER_NEEDED,5
O8356,1,SIZE_FIT_ISSUE,1
O8357,0,NONE,0
O8358,0,NONE,0
O8359,0,NONE,0
O8360,0,NONE,0
O8361,0,NONE,0
O8362,0,NONE,0
O8363,0,NONE,0
O8364,0,NONE,0
O8365,0,NONE,0
O8366,0,NONE,0
O8367,0,NONE,0
O8368,0,NONE,0
O8369,0,NONE,0
O8370,1,DAMAGED_IN_TRANSIT,4
O8371,1,NOT_AS_DESCRIBED,8
O8372,0,NONE,0
O8373,0,NONE,0
O8374,0,NONE,0
O8375,1,WRONG_ITEM,9
O8376,0,NONE,0
O8377,0,NONE,0
O8378,0,NONE,0
O8379,0,NONE,0
O8380,0,NONE,0
O8381,0,NONE,0
O8382,0,NONE,0
O8383,0,NONE,0
O8384,0,NONE,0
O8385,0,NONE,0
O8386,1,WRONG_ITEM,9
O8387,1,SIZE_FIT_ISSUE,10
O8388,1,DAMAGED_IN_TRANSIT,4
O8389,1,WRONG_ITEM,5
O8390,0,NONE,0
O8391,1,SIZE_FIT_ISSUE,3
O8392,0,NONE,0
O8393,1,SIZE_FIT_ISSUE,4
O8394,0,NONE,0
O8395,0,NONE,0
O8396,0,NONE,0
O8397,0,NONE,0
O8398,0,NONE,0
O8399,1,SIZE_FIT_ISSUE,3
O8400,1,SIZE_FIT_ISSUE,9
O8401,1,QUALITY_DEFECT,1
O8402,0,NONE,0
O8403,0,NONE,0
O8404,0,NONE,0
O8405,1,DELIVERY_DELAY,2
O8406,0,NONE,0
O8407,1,SIZE_FIT_ISSUE,3
O8408,0,NONE,0
O8409,0,NONE,0
O8410,0,NONE,0
O8411,0,NONE,0
O8412,1,NO_LONGER_NEEDED,2
O8413,0,NONE,0
O8414,0,NONE,0
O8415,0,NONE,0
O8416,0,NONE,0
O8417,1,SIZE_FIT_ISSUE,7
O8418,1,NO_LONGER_NEEDED,5
O8419,0,NONE,0
O8420,0,NONE,0
O8421,0,NONE,0
O8422,1,QUALITY_DEFECT,8
O8423,1,SIZE_FIT_ISSUE,7
O8424,0,NONE,0
O8425,1,QUALITY_DEFECT,6
O8426,0,NONE,0
O8427,1,SIZE_FIT_ISSUE,2
O8428,1,WRONG_ITEM,5
O8429,0,NONE,0
O8430,1,SIZE_FIT_ISSUE,9
O8431,1,NO_LONGER_NEEDED,7
O8432,0,NONE,0
O8433,1,NO_LONGER_NEEDED,8
O8434,0,NONE,0
O8435,0,NONE,0
O8436,0,NONE,0
O8437,0,NONE,0
O8438,1,SIZE_FIT_ISSUE,9
O8439,1,SIZE_FIT_ISSUE,5
O8440,0,NONE,0
O8441,0,NONE,0
O8442,1,WRONG_ITEM,5
O8443,1,WRONG_ITEM,10
O8444,1,SIZE_FIT_ISSUE,2
O8445,1,SIZE_FIT_ISSUE,10
